0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,ITEM_ID
0.12828986,-0.13055365,0.076202884,-0.035158005,-0.045132358,-0.07531601,0.16518329,-0.24089965,0.03605062,0.07925322,0.20168193,-0.15987222,0.20836304,0.06617999,-0.06998062,0.009533218,0.076808706,-0.19782768,0.01905046,-0.0019605195,-0.15799165,0.107178815,0.082972795,-0.011717045,-0.12004415,0.15433155,0.014612899,-0.1438618,-0.06305589,-0.2394954,-0.0045172754,-0.35050178,-0.12359517,0.030686047,-0.17124479,0.06465949,-0.17313422,-0.13780282,0.08550405,-0.09401863,-0.07109206,-0.06141179,0.017353434,-0.28881633,0.0018513539,-0.14977385,0.0071359915,-0.13593633,-0.112709366,0.025565771,0.008431496,-0.12290503,-0.1459304,0.010119928,0.03400833,0.03217436,0.014829335,0.1397393,0.045276396,0.02174828,-0.09015048,0.008534528,0.06096654,0.27010298,1087
0.13863687,-0.15937,0.14081939,-0.00563412,0.16419503,-0.021159334,0.25437057,-0.04716047,-0.023368165,0.04556355,0.17158128,-0.059277482,0.15082496,0.08793151,-0.04158003,-0.020693947,0.030005638,-0.14247322,-0.09793629,0.06453366,-0.14963648,-0.020004053,0.046349347,-0.0053245393,-0.1227541,-0.016723767,-0.055566005,-0.06888972,0.3048037,-0.25134897,-0.016981913,-0.34102124,-0.042635478,-0.02317095,-0.104626335,0.014746658,-0.13844332,-0.016066168,-0.025800446,0.09473735,0.059512533,-0.018915888,0.07571467,-0.3261584,-0.06365043,-0.021319516,0.0979866,-0.06645627,0.044164624,0.014269429,0.085451595,-0.15924802,-0.14415048,-0.08459596,0.044173848,0.101458184,-0.02935706,-0.12345285,0.27028233,-0.17790215,0.080861665,-0.071785755,0.020735044,0.17932437,6627
-0.09355376,0.05645077,0.030602572,-0.13126928,0.20699242,0.03382554,-0.0038891304,0.2349605,-0.06492301,-0.01042147,0.04132042,-0.10671844,-0.041865084,-0.13049829,0.029781956,-0.041637253,0.08105889,0.1041253,0.020415794,0.14244705,0.080730125,-0.11001956,-0.08778461,-0.00092290324,0.0061851772,-0.17012818,-0.07733771,0.2999899,0.28920695,0.074357815,0.06279029,0.1724756,0.055889636,-0.039061293,0.114682645,0.047854524,0.05739446,0.23238622,-0.02833198,0.23108287,0.07376764,-0.046758316,-0.041604638,0.12212186,0.025473913,0.17797722,0.11065985,0.18887614,0.09100525,-0.04092781,-0.12942037,0.08727513,0.12619245,-0.06351837,0.015727798,0.14760253,-0.068158634,-0.31303853,0.09911008,-0.10304743,0.23608182,-0.10437456,-0.0009788667,-0.13212514,6178
0.2032485,-0.07913698,0.12573378,-0.11391787,0.20902404,-0.12121513,0.14548652,-0.15120195,0.0114455335,0.101925895,0.2274927,-0.06761268,0.20880473,0.16188595,-0.025604116,-0.05116783,0.15826215,-0.0718654,0.10459074,-0.012673803,-0.201793,-0.006140085,-0.007104883,5.224892e-05,-0.11034346,-0.06479872,-0.06875005,-0.12093061,0.07640374,-0.27569816,0.029322306,-0.14765415,-0.14524893,0.060404364,-0.06815309,-0.027750341,-0.21616176,-0.12517287,0.07973189,0.07972715,-0.03958402,-0.0063518914,0.027798224,-0.36258677,-0.044532605,-0.14177094,0.07373294,-0.11934842,-0.057339694,-0.081328236,0.11355122,-0.22203638,-0.097167954,-0.049759574,0.020336242,0.072669625,-0.023308624,0.0039354316,0.15308593,-0.075155325,0.08075335,-0.13092934,-0.0178463,0.186379,1120
0.16533707,-0.1879224,0.11737624,0.0062137116,0.147075,0.013693576,0.24215119,0.033143584,0.060346108,0.08434199,0.19878912,-0.055206012,0.15239063,0.06493523,-0.034762245,0.037237953,0.113125324,-0.15220988,-0.07319972,0.036783796,-0.15668066,0.010585753,0.04856419,0.05662639,-0.1271249,0.056847326,-0.061397385,-0.0051275617,0.24892329,-0.28360453,0.009856651,-0.35233843,-0.08323907,-0.0030043465,-0.14074539,0.11051056,-0.16264717,-0.042401258,-0.0737279,0.071802154,0.1068269,-0.054047637,0.15744239,-0.25098458,-0.049926594,-0.045441527,0.11204263,-0.024218801,0.011911117,0.048604727,0.11308717,-0.12145686,-0.13233799,0.038450293,0.06214589,0.12698938,-0.026951835,-0.013127876,0.20341508,-0.21340795,-0.0044355677,-0.050837718,0.07145114,0.18365929,1608
0.052366022,0.06126753,-0.009397218,-0.114373684,0.07876236,0.048707664,0.1567264,-0.06305189,-0.0905505,0.104098774,0.15580493,-0.12297856,0.112371616,0.01193683,-0.074911095,0.08290536,0.0016478071,-0.023335448,0.09941066,-0.027291358,0.029469311,-0.15490465,-0.0116039375,-0.0048166364,-0.11647238,-0.0445412,-0.04670685,0.112997554,0.20581782,-0.045564946,0.058537252,-0.21005972,-0.118031956,-0.05926901,-0.20461535,0.0642336,-0.081597,-0.002886951,-0.09620198,0.12782198,-0.314655,-0.2985617,0.009078622,-0.034420464,-0.0046796408,0.05306751,0.08441584,-0.0324856,0.08438037,-0.0216563,0.033925444,-0.062362038,-0.090592295,-0.25208405,-0.10147173,0.19327523,-0.03259893,-0.2394369,0.27633402,0.06491602,0.30379307,-0.10017024,0.14196478,0.10599325,1356
0.14279017,-0.1309704,0.11179932,-0.025428072,0.14570364,-0.023623688,0.24383487,-0.07601601,-0.015671792,0.08332654,0.205838,-0.0266559,0.16293772,0.11775219,-0.044465005,-0.022006137,0.050503835,-0.14116804,-0.0676409,0.026430894,-0.16850573,-0.008544428,0.062333222,-0.0076278234,-0.14852214,0.018331647,-0.033520445,-0.082558535,0.2318836,-0.28903168,0.0034486947,-0.30997026,-0.10889845,0.033634957,-0.1214366,0.0313225,-0.20324731,-0.041449398,0.02017221,0.07205779,0.018893728,-0.03320702,0.09104189,-0.36559322,-0.063665636,-0.06823184,0.07114448,-0.08966369,-0.0015569854,-0.0015688434,0.116922006,-0.1610991,-0.13655105,-0.05256563,0.047432594,0.10497771,-0.028784642,-0.047332,0.24356781,-0.15254359,0.054408804,-0.07604159,0.021008732,0.18310624,5350
0.13221316,-0.14344728,0.08529431,-0.054817427,0.26829806,-0.063318126,0.19036809,-0.0111465,0.028339382,0.07765718,0.25037783,-0.017076248,0.15159523,0.130616,0.02241632,-0.10089977,0.11958651,-0.11186485,-0.06274124,0.043957867,-0.1513869,0.047701016,0.023392819,0.009382053,-0.13631065,-0.026027614,-0.0481603,-0.03224832,0.20874713,-0.28123882,0.040185984,-0.24100013,-0.028378077,0.0279427,-0.011764694,-0.008088,-0.2332551,0.050524455,0.0920958,0.1462253,0.11761177,0.027281191,0.18635665,-0.33774415,-0.06891722,0.0041515576,0.056375965,-0.012313127,-0.031843085,-0.04481153,0.14654736,-0.10175589,-0.12998869,0.015917677,0.007505233,0.08754225,0.026858948,0.054380067,0.20881145,-0.25288498,-0.040975112,-0.102438204,0.010023637,0.10933822,6214
0.12203908,-0.15531176,0.12695043,-0.007952356,0.17269857,-0.042467136,0.22059602,-0.06446858,0.015203286,0.08223699,0.20246641,-0.07602323,0.17780508,0.09830617,-0.054521263,-0.022981597,0.10122259,-0.17484893,-0.09700073,0.046964318,-0.14609891,0.073302075,0.044614244,0.0030459885,-0.1580413,0.04329396,-0.032478318,-0.07706027,0.1832256,-0.3053572,-0.005593665,-0.35403404,-0.08517787,0.03028753,-0.117766574,0.039482478,-0.21388052,-0.03729548,0.031024043,0.051144104,0.08124199,0.015172282,0.08765081,-0.34493414,-0.02519598,-0.08777905,0.086883634,-0.07824247,-0.035591077,0.013428402,0.095716745,-0.12689473,-0.1262804,-0.0016842285,0.078582905,0.06446077,-0.0021481845,0.02637749,0.16323547,-0.190702,0.010134495,-0.042171646,-0.0053554275,0.21493918,7388
0.12629472,-0.20259057,0.18749718,0.030352784,0.08179503,0.0027742349,0.24760503,-0.016531134,0.052305963,0.083537325,0.20191519,-0.119420946,0.17687784,0.044315938,-0.060891993,0.054510944,0.09027772,-0.13624394,-0.078792654,0.058562662,-0.18127826,-0.008469088,0.05352585,0.055915855,-0.08807901,0.08851784,-0.069484346,-0.021786124,0.26180175,-0.2545742,0.0013625195,-0.37761766,-0.09222355,-0.04878792,-0.14906853,0.095383085,-0.14065504,-0.08162961,-0.0853915,0.02953919,0.104734406,-0.026561448,0.08335606,-0.21599874,-0.01983692,-0.07499433,0.12131491,-0.0733807,0.008100271,0.07669079,0.03206966,-0.1708831,-0.124632426,0.023812918,0.11382671,0.09931476,-0.053608004,-0.07812997,0.16841565,-0.16783884,0.031382285,-0.045961928,0.05405154,0.21683486,7365
0.12785478,-0.03324852,0.05852539,-0.08995079,0.10559134,-0.06906363,0.20080477,-0.14728038,-0.043033674,0.017337495,0.14030811,-0.048661955,0.20060158,0.107759334,-0.061920527,-0.0058169793,-0.063978694,-0.1158019,-0.021438986,-0.02035464,-0.17887987,0.008867356,0.10590807,-0.071838915,-0.12680021,0.021865258,-0.03511817,-0.18237934,0.10003847,-0.24264064,0.037620183,-0.3070847,-0.1829574,0.09156888,-0.20442928,0.044091545,-0.20457213,-0.065162465,0.106891826,-0.020476574,-0.060739364,-0.06756807,0.033049434,-0.34152433,-0.056643013,-0.09908071,0.051223263,-0.1042731,-0.15082777,-0.066447005,0.056959666,-0.17376271,-0.18563081,-0.14564438,0.08375509,0.10321964,0.09572334,-0.09343669,0.20800334,-0.031015886,0.026659576,0.031755216,0.008063031,0.19182923,1167
0.14789978,-0.16599758,0.052354567,0.015283188,0.053982332,0.009518759,0.23323904,-0.040174223,0.042260878,0.06460237,0.22977722,-0.035110187,0.13411774,0.09787406,-0.03151099,0.0310194,0.080500804,-0.23108262,-0.06328837,0.05100215,-0.12523443,0.03912979,0.0897249,-0.016235024,-0.1665085,0.057464767,-0.030329976,-0.054565184,0.1731374,-0.255604,-0.029802393,-0.38320968,-0.053786863,0.0019664515,-0.19489057,0.07407721,-0.11508453,-0.070584886,-0.07666037,0.06629551,-0.045187768,-0.14677496,0.11049841,-0.28362635,-0.08225079,-0.032544572,0.05823262,-0.04817828,0.056191783,0.05589386,0.099851996,-0.12454766,-0.17992304,-0.00052286516,-0.057583082,0.14176589,-0.03101259,0.023907747,0.2525943,-0.108216815,-0.044518657,-0.13222481,0.090524755,0.17938478,5159
0.19688381,-0.15100336,0.102884606,-0.040045295,0.19395192,-0.06700626,0.22687617,-0.019227572,-0.012383984,0.053978,0.16754638,-0.021579372,0.18079275,0.117721505,-0.031705216,-0.02464158,0.07519662,-0.14490312,-0.053287935,0.026126223,-0.15329015,0.010257414,0.04232553,-0.008496156,-0.14839932,-0.039535582,-0.07075976,-0.07475265,0.21778607,-0.3046113,-0.004536387,-0.28876978,-0.09770679,0.047808904,-0.1112262,0.046637766,-0.18215752,-0.046407633,-0.019831583,0.109028995,0.045458745,-0.04246344,0.10307167,-0.3368483,-0.079522505,-0.053697605,0.09399855,-0.05668557,-0.006619961,-0.0086893225,0.15815866,-0.16340883,-0.14221297,-0.05712992,0.035337284,0.11431339,0.00944252,-0.031465136,0.24391688,-0.16254736,0.0368739,-0.079006515,0.028266467,0.17560898,1844
0.18694559,-0.1258109,0.048633937,-0.08987168,0.37061813,-0.114668205,0.07647644,0.16322543,0.028832892,0.04849436,0.1889933,-0.16536885,0.1697408,0.0721996,0.029073836,-0.03259404,0.18582384,0.056144517,0.028839601,0.079090044,-0.07176191,0.074721426,-0.035324696,0.056213588,-0.19198577,-0.05873482,-0.20093338,0.13825817,0.14183721,-0.23555377,0.060785193,-0.15386873,-0.08570485,0.0005103452,-0.03949981,0.06051872,-0.21552604,0.04232184,-0.05765915,0.12434666,0.15290608,-0.016876342,0.226104,-0.032994952,0.02650091,-0.05026268,0.14519538,0.101100326,-0.10399549,-0.09789952,0.12763435,-0.12580626,-0.040982533,0.039278693,0.074763246,0.11975745,0.17732471,0.07478791,0.0880768,-0.24887693,-0.0024458622,-0.12342649,0.010738679,0.056154992,2341
0.18147431,-0.1440302,0.1120191,0.013929737,0.052632697,-0.037284773,0.19922882,-0.039593976,0.031125218,0.047468137,0.16282047,-0.14470819,0.14857039,0.07991742,-0.044458065,0.105049334,0.0777837,-0.19429165,0.009036031,0.07461778,-0.13656704,0.005470566,0.050464816,-0.02314239,-0.15204282,0.0063789897,-0.0759447,-0.056612644,0.15780807,-0.21189393,-0.034120508,-0.36120075,-0.12617767,-0.04002012,-0.23179682,0.11753854,-0.0865265,-0.158834,-0.19426614,0.043171465,-0.073126204,-0.1739786,0.026447603,-0.19317158,-0.04294608,-0.08345979,0.10948725,-0.0401055,0.044144757,0.02170445,0.08447915,-0.20766422,-0.15966147,-0.051727727,0.0120853875,0.14792524,-0.025597833,-0.069635466,0.2180014,-0.030138645,0.05138776,-0.14788672,0.06564344,0.22843869,8666
0.21324094,-0.12940796,0.0904594,-0.081218615,0.34375945,-0.12074725,0.11777326,0.05651577,-0.020294111,0.05184164,0.16588779,-0.06361628,0.16456899,0.12915027,0.024421321,-0.11193181,0.1867952,-0.107298546,-0.011829186,0.057379227,-0.091532044,0.04451754,-0.027446115,-0.022945568,-0.16407983,-0.18189861,-0.11875859,-0.022617362,0.15726943,-0.27047196,-0.0044025746,-0.1437186,-0.06699173,0.064526655,-0.0046674437,-0.0134080965,-0.18209216,0.0075222757,-0.042109318,0.20774977,0.11082824,0.015488148,0.10187337,-0.26456404,-0.04898476,-0.025729915,0.11421719,0.016700072,-0.02005564,-0.056263108,0.19852751,-0.16042362,-0.09363712,-0.033143546,0.008121273,0.13355188,0.054118443,0.0013491799,0.22334237,-0.18809776,0.04619408,-0.18586467,-0.031533375,0.0912985,6659
0.08988301,-0.22645044,0.17088015,0.008482451,-0.027727334,0.056485277,0.24801591,-0.10567064,0.159449,0.09620286,0.27213874,-0.048546452,0.12155316,0.0111211045,-0.04703994,0.09331379,0.07696531,-0.08421795,0.03212386,-0.0015974859,-0.24446702,-0.07394105,0.06479521,0.09985486,0.01826119,0.18315862,-0.023178024,-0.014666873,0.2890112,-0.17196158,0.06431515,-0.30198082,-0.060173586,-0.046468046,-0.13198002,0.0885547,-0.12713717,-0.108530365,0.014587326,0.00030217765,0.0709841,-0.07347045,0.07293915,-0.24565206,-0.064952224,-0.052481826,0.086369574,-0.12734152,0.06242295,0.044753138,-0.03283971,-0.12881806,-0.11473617,0.095104896,0.029897593,0.06765169,-0.18334077,-0.091709256,0.13808934,-0.15753685,-0.00097432575,0.0006227152,0.17314194,0.16797793,6173
0.14837661,-0.14645933,0.1278475,-0.017370498,0.2150034,-0.04200847,0.2311711,-0.009328259,-0.023605086,0.06886945,0.17363848,-0.04209941,0.17458841,0.09631461,-0.04409923,-0.052846834,0.066910066,-0.1291929,-0.11708894,0.03624396,-0.14745231,0.0110777905,0.035275016,0.0048012873,-0.1475536,-0.01160109,-0.057899263,-0.04369767,0.2651928,-0.29076496,0.0012360129,-0.30823857,-0.079611994,0.016478006,-0.0743773,0.029027628,-0.19837381,0.007401281,0.010020515,0.09785439,0.10634344,0.023456436,0.11042766,-0.319615,-0.049055416,-0.039938863,0.09695378,-0.052565504,-0.01836406,0.012476407,0.12504289,-0.1397358,-0.13124639,-0.041662186,0.09222781,0.098856024,0.013504656,-0.06425075,0.24215835,-0.21526052,0.058761727,-0.05617518,-0.002302743,0.16443694,4916
0.12462948,-0.15036622,0.046607785,-0.15495731,0.36484417,-0.14229034,0.024489531,0.07007281,-0.10250177,0.044257753,0.1734842,-0.22701898,0.12679064,0.013570384,0.102559075,-0.19750077,0.21466744,-0.037975416,0.024501279,0.24013785,0.031316698,0.0798883,-0.09247021,-0.086972065,-0.18719438,-0.25529286,-0.12915364,0.10368777,0.09196427,-0.100163996,-0.04857771,-0.030416083,0.05500667,-0.03142946,0.016945612,-0.06786697,-0.085495956,0.041666687,-0.02036705,0.25197378,0.10182273,-0.027614025,-0.017336024,-0.12540513,-0.007670039,0.08768848,0.14032523,0.12976356,-0.016052302,-0.024950124,0.061000604,-0.13285999,-0.072085895,-0.03063575,-0.0760211,0.09672876,0.0419973,-0.117696404,0.19699584,-0.1008002,-0.0015176807,-0.26730403,-0.054195765,-0.049369425,7026
0.049813136,-0.19889149,0.19802758,0.0069857845,0.20574696,-0.08785424,0.13490656,0.06939861,0.027754322,-0.017682958,0.124669164,-0.23999166,0.04617374,0.021321286,-0.03855622,-0.06602159,0.0957311,-0.08989511,-0.084128514,0.26099595,-0.10666049,0.036960725,0.0030988222,-0.056788586,-0.04002852,-0.13171776,-0.11466662,0.04533198,0.30950966,-0.07624752,-0.039151967,-0.25916374,0.1554517,-0.15398909,0.010955163,-0.026731342,0.006956672,0.024185896,-0.1255516,0.18180455,0.18012503,0.003844141,-0.026695661,-0.08246973,-0.0020241612,0.12158211,0.16927277,0.05127419,0.11535324,-0.021880442,-0.100036524,-0.15460542,-0.0802854,-0.03200565,0.001585883,0.08013954,-0.055537805,-0.20367281,0.16580264,-0.22094364,0.061437897,-0.26443052,0.011910804,0.09790956,6338
0.16451605,-0.14410745,0.13473935,0.021690153,0.18242072,-0.05312108,0.18550596,0.029945033,-0.011343443,0.04306844,0.1665867,-0.17916997,0.16622499,0.10632332,-0.018682735,0.0051629,0.13296969,-0.16735688,-0.08856142,0.14163053,-0.118811704,0.042974565,0.05200953,-0.016296988,-0.19941145,-0.042135257,-0.12578814,-0.01953026,0.18754163,-0.24734665,-0.04457281,-0.32049474,-0.07261794,-0.04358827,-0.14440599,0.06676357,-0.13049017,-0.046546742,-0.16163939,0.12081406,0.06636799,-0.04043211,0.08005518,-0.18232246,-0.009622224,-0.0519851,0.13390595,-0.0028169188,-0.013762669,0.01707006,0.08371237,-0.21619079,-0.118733905,-0.03375088,0.08187425,0.1772129,0.05684499,-0.051254917,0.21424022,-0.12056973,0.021214262,-0.20378578,-0.04031145,0.18266456,4192
-0.15552454,0.104881234,0.008165515,-0.14724953,0.11575859,0.09542719,0.097045206,0.12318548,-0.14359896,0.08832848,0.08465244,-0.07286014,-0.0062875473,-0.12514195,0.0030205646,-0.005672877,0.04659498,0.05027433,0.017804319,0.057323366,0.12568212,-0.14399533,-0.01224605,0.006560325,-0.045036215,-0.086247146,-0.05344822,0.28415513,0.2665813,0.056859568,0.054781567,0.033302426,0.06202308,-0.028978715,0.025870904,0.05831652,0.095770136,0.13816515,-0.03684299,0.20493822,-0.092063464,-0.20919125,-0.10907464,0.09203559,0.01408979,0.2053902,0.122130975,0.13534057,0.1314156,0.09049346,-0.13612302,0.056462657,0.031998042,-0.13671754,-0.12155367,0.19947892,-0.1450366,-0.32667336,0.18234766,-0.032722414,0.26773053,-0.15442483,0.07482125,-0.09782945,9495
0.18427809,-0.17222135,0.19463627,-0.03560548,0.18579996,-0.08244065,0.18594858,-0.058934268,-0.01321921,0.010747647,0.10411329,-0.15087625,0.1311587,0.06962588,-0.048208047,0.050705884,0.067797884,-0.1307749,0.0237022,0.09636073,-0.17701547,-0.039632022,-0.03339314,-0.0378937,-0.042805124,-0.13287537,-0.1150756,-0.10731069,0.23353946,-0.19022398,-0.058582164,-0.26037374,-0.026722098,-0.08506128,-0.10444357,0.024826689,-0.0677704,-0.13597806,-0.17929876,0.123904705,0.016019456,-0.022363907,-0.045293815,-0.21593992,-0.031043041,-0.03942708,0.15116224,-0.075541124,0.08673858,-0.025707876,0.06724022,-0.23583965,-0.1330812,-0.14060315,0.026264135,0.11853557,-0.09146577,-0.20508718,0.2111573,-0.118711606,0.14678417,-0.14290845,0.027057778,0.20223427,5740
0.099735275,0.019738425,0.048293687,-0.1270372,0.25752047,-0.11994094,0.16338596,-0.08304929,-0.07042326,-0.011571812,0.1724365,-0.13083184,0.17222404,0.108777136,-0.03826195,-0.06324531,-0.08583111,0.011596016,0.06409124,0.0794973,-0.18338235,-0.02890745,0.053218797,-0.12208286,-0.10312951,-0.106877,-0.072296605,-0.11236353,0.15421204,-0.19890006,0.03862556,-0.22113869,-0.13067035,0.05200734,-0.1558197,-0.049778655,-0.25085983,0.0027276932,0.1467344,0.06494948,-0.0254493,-0.0792432,0.039391734,-0.31041542,-0.0017574509,-0.0069391467,0.0520798,-0.030089585,-0.17197779,-0.17880377,0.03560002,-0.16754828,-0.16523592,-0.1970898,0.057015497,0.08795921,0.16129637,-0.108240366,0.23639295,-0.092909835,0.07791402,-0.077523425,-0.012176061,0.08939001,2016
0.19636557,-0.14516366,0.14940892,-0.02346301,0.19489747,-0.113254815,0.17783718,-0.053916927,-0.019476738,0.039391186,0.15373491,-0.13156328,0.19524243,0.1338533,-0.0194094,-0.036455292,0.11970055,-0.16593048,-0.04132568,0.10440687,-0.14204364,0.04608326,0.021898972,-0.043929104,-0.16678204,-0.10905397,-0.101399414,-0.10272364,0.15319937,-0.273624,-0.036346238,-0.27157113,-0.07572912,0.0030311896,-0.11512714,0.013419445,-0.1383977,-0.079196386,-0.08226489,0.11906521,0.047363315,-0.014474591,0.0042347847,-0.28996387,-0.0534292,-0.08597767,0.11962025,-0.045611333,-0.015830424,-0.01408237,0.11793435,-0.23703817,-0.13578823,-0.06596457,0.048604805,0.118181415,0.03440518,-0.04977917,0.20746896,-0.0917046,0.04266649,-0.1746695,-0.040674787,0.20224276,9574
0.17747582,-0.10456902,0.1308349,-0.06059362,0.20645165,-0.0819106,0.22362264,-0.07189193,-0.05263035,0.038762555,0.11800408,-0.04296102,0.2065366,0.10038208,-0.04911519,-0.029165054,0.011614043,-0.09435697,-0.062461182,0.007642803,-0.16606441,-0.015419251,0.034513958,-0.02074952,-0.12589712,-0.048748083,-0.07241165,-0.116224,0.22300997,-0.2869428,0.007175104,-0.2673069,-0.1226575,0.042988747,-0.10722829,0.03068299,-0.19858943,-0.033310443,0.031021034,0.0700233,0.053847004,0.014653063,0.04781327,-0.34221745,-0.052550577,-0.079971604,0.10453676,-0.08545918,-0.06186488,-0.032855645,0.12301901,-0.18134399,-0.139671,-0.12593901,0.114264674,0.093630865,0.040100634,-0.12202706,0.2299145,-0.14711423,0.096012354,-0.0061239577,-0.013748843,0.19243993,5573
-0.13522203,-0.05310358,-0.013530201,-0.17775725,0.12837125,0.12631254,0.07301987,0.16375476,-0.0673272,0.10574457,0.13731799,-0.11416405,0.0050942632,-0.10901003,0.026539756,-0.05707073,0.09227995,-0.0038686425,-0.005118936,0.14400652,0.10602403,-0.12765215,0.031713203,0.051647916,-0.03127698,-0.097613305,-0.11181565,0.3153653,0.22056432,-0.004407603,0.03751256,-0.052919276,0.13417837,-0.034170147,0.0023956962,0.101539314,0.07165488,0.15704969,-0.09243517,0.24132474,-0.019086918,-0.25421047,-0.0338525,0.120473236,-0.046288703,0.24335559,0.11599585,0.17392063,0.102540806,0.09188934,-0.10829697,0.042756584,-0.006077294,-0.07118734,-0.1613122,0.1979601,-0.13404627,-0.21869086,0.18533756,-0.08458235,0.10367846,-0.14501435,0.10767612,-0.1339037,3283
0.1862962,-0.12875885,0.12858139,-0.049972303,0.17868762,-0.14219762,0.15686017,-0.10563121,-0.0065415893,0.043061677,0.17102414,-0.093820356,0.19993913,0.1579198,-0.014278348,-0.07001872,0.117106155,-0.15802768,-0.017997755,0.06175015,-0.16250679,0.055502415,0.030924182,-0.06351675,-0.15853176,-0.09789391,-0.06867067,-0.15369824,0.09734369,-0.27627173,-0.0003822447,-0.2487571,-0.09516929,0.054420743,-0.09442563,-0.022350376,-0.16885664,-0.08709493,-0.0038006376,0.09409903,0.031725872,-0.014690396,-0.014886758,-0.34381512,-0.07397234,-0.10051172,0.09808683,-0.072596185,-0.050007053,-0.03644981,0.12323644,-0.23233216,-0.1609724,-0.059088964,0.022773992,0.09387568,0.045155995,-0.024163827,0.20009865,-0.06244943,0.012932996,-0.16737889,-0.035872504,0.19869758,6293
-0.050302047,0.08485506,-0.029567203,-0.11548453,0.19447276,0.07247573,0.064487405,0.17290328,-0.123024754,0.031138483,0.004966002,-0.113861,0.02231504,-0.04151742,0.03943443,-0.056192905,-0.00792926,0.08553965,-0.005402957,0.24032086,0.1006267,-0.10427336,-0.0068280515,-0.052512065,-0.10232194,-0.23977628,-0.11701687,0.29852003,0.2812541,0.03136435,-0.00048306945,0.09302099,0.119922355,-0.031829186,-0.003876356,0.046153434,-0.025256172,0.23888274,-0.080384105,0.2510181,0.075067095,-0.04906405,-0.01971623,0.09007011,-0.025437664,0.14913177,0.14265355,0.21373427,0.011778643,-0.06533704,-0.057483554,0.03980131,0.09123937,-0.13152353,-0.050046667,0.19647276,0.041360624,-0.286457,0.13298704,-0.040996093,0.16146488,-0.16364722,-0.115574725,-0.13740806,6465
0.13751149,-0.14757583,0.10043152,0.0017676046,0.12296284,0.0017129579,0.26587406,-0.04962651,0.005834904,0.06332995,0.19979136,-0.013947651,0.14561835,0.09154963,-0.056230772,0.0046088486,0.012169713,-0.14210269,-0.09547731,0.023212358,-0.17796908,-0.021423317,0.0734665,0.009088092,-0.12492675,0.052002158,-0.030561013,-0.06414262,0.2822618,-0.26779267,-0.0018402532,-0.36104092,-0.06428533,-0.0056707994,-0.1291427,0.04686794,-0.17305039,-0.016377896,0.008974267,0.05919668,0.03150634,-0.05459467,0.12300681,-0.33090347,-0.074125655,-0.022543998,0.06902539,-0.07739869,0.016953813,0.021145867,0.09527518,-0.12609862,-0.1573151,-0.04697327,0.036868304,0.10183886,-0.023992887,-0.061240777,0.25650308,-0.19344082,0.03481646,-0.042235043,0.05837919,0.17543723,4626
0.19852404,-0.059293497,-0.015810216,-0.10193379,0.3667589,-0.12083461,0.13510816,0.08094921,-0.024615431,0.020209558,0.17757224,0.03190385,0.13762665,0.12176395,0.026304092,-0.104441494,0.058629166,-0.039085932,0.029737163,-0.023603177,-0.110793464,-0.007948675,-0.009349915,-0.024445334,-0.13663392,-0.13229626,-0.10485593,0.011094421,0.18390615,-0.22225557,0.015583177,-0.15094663,-0.07587051,0.07262809,0.0027389375,-0.010886414,-0.21841663,0.07772305,0.07050652,0.20326327,0.05572489,-0.051716045,0.22554742,-0.25265792,-0.083370104,0.061129168,0.03925278,0.032040644,-0.052090097,-0.105414145,0.23909298,-0.05977658,-0.12759827,-0.083500125,-0.034901414,0.110404216,0.13430187,0.028940598,0.2736583,-0.23705973,0.025396286,-0.09928986,0.059656654,0.020817997,3811
0.14091511,-0.17326827,0.20745808,-0.0034853306,0.14602673,-0.013908938,0.21164848,-0.049582068,0.006725778,0.05578453,0.15178083,-0.14573322,0.13765651,0.06709091,-0.072742626,0.0025799572,0.06885647,-0.1358941,-0.062469125,0.12018471,-0.17331526,-0.037452295,0.0005384102,0.0043752473,-0.059246663,-0.06465504,-0.069465615,-0.07533398,0.32117623,-0.19304052,-0.03668691,-0.32049298,0.014137839,-0.09866326,-0.08231268,0.005806264,-0.057549525,-0.053331077,-0.11181331,0.09987229,0.09318702,0.008676961,-0.023511095,-0.24083966,-0.03852578,-0.010105356,0.15386716,-0.054221578,0.10080472,0.028072663,0.020731434,-0.20366241,-0.124403834,-0.06484019,0.042395964,0.08839123,-0.07865037,-0.20003153,0.24357827,-0.17478096,0.11434171,-0.119424984,0.015140581,0.19936371,8407
