0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,CUSTOMER_ID
0.3774069,-0.33155906,0.023006253,0.24763113,0.8810073,-0.90538365,-0.107498094,-0.116657406,0.014918394,0.6142998,-0.22629301,-0.17390102,0.15465488,-0.9141692,-0.63679534,0.34422067,63102
-0.0635823,-0.4923564,-0.306336,0.15025312,-0.079497695,0.110574484,-0.3429983,0.30863845,0.12321319,0.14016731,-0.4450782,-0.3581598,-0.15815017,-0.021255404,-0.061889805,-0.22373587,21778
-0.056884594,-0.89100945,-0.30359283,0.35386944,0.07202321,-0.44485462,-0.32949305,0.47540012,-0.14747694,0.27681234,-0.5708859,0.052813217,-0.16424136,-0.02096966,-0.33882284,0.14106955,94515
0.12657927,-0.45687497,-0.20788717,0.13659589,-0.013077229,-0.24454051,-0.161165,0.4038763,0.10801336,-0.037133854,-0.4843406,-0.3923914,-0.1492699,-0.2777609,-0.2005358,0.13996463,13335
0.19687465,-0.5507318,0.08171178,-0.2547624,-0.66849065,-0.8240278,-0.69709766,0.8450217,0.49571204,0.53139025,-1.0593259,-0.23852941,-0.45836982,-0.15732452,-0.36122304,0.41386092,71391
0.11240147,-0.74387825,-0.19498649,0.13580099,-0.1203289,0.036587566,-0.27131367,0.23430331,0.02159576,-0.15455966,-0.6185539,-0.21690468,-0.14212334,0.23961796,-0.15023421,-0.25689325,65867
0.051868625,-0.7222923,-0.5629115,0.2765077,0.30296797,-0.049881652,-0.5513879,0.1524337,0.029980678,0.29590887,-0.3719282,-0.1863133,0.15126386,0.025903523,-0.36649212,0.029323801,43494
0.043844134,-0.26504934,-0.1610708,-0.03461653,-0.081872866,-0.4195116,-0.41696963,0.64413285,0.020517021,0.42634273,-0.27105555,-0.051419314,-0.03627792,-0.026141942,-0.37134257,0.24643254,21751
0.15957868,-0.34961653,-0.1908179,0.3624254,0.40021858,-0.15241122,-0.06304584,0.051650167,0.2516393,0.21209359,-0.35419986,-0.26713842,0.19372034,-0.53775287,-0.4018762,0.058290705,56114
0.30761337,-0.32982743,0.006711997,-0.051396996,-0.14980514,0.05078208,-0.15323678,0.25703222,0.0208183,-0.11731574,-0.26815978,-0.5864464,-0.3740851,-0.28493235,-0.15665361,-0.014766768,16924
0.1427263,-0.07692345,-0.16275322,-0.061339512,0.042572707,-0.22694504,-0.30192858,0.12851992,0.12862459,0.20251702,-0.29399365,-0.14887069,-0.3400994,-0.14339496,-0.08705215,0.23247547,89954
0.30758214,-0.45491984,-0.033811145,0.043740086,0.09729636,-0.2654782,-0.30658868,0.11691408,-0.20613343,0.12959786,-0.28225347,-0.28171116,-0.4110263,-0.4334072,-0.24828719,0.06771678,66164
0.13973257,-0.3789098,-0.00956706,-0.027763462,-0.054292187,-0.09502703,-0.25380275,0.44180936,0.13136236,0.16200162,-0.30778313,-0.3956325,-0.011213496,0.051290303,-0.31610203,0.0018609166,30772
-0.090198666,-0.8240933,-0.046953943,-0.296681,-0.42750883,0.057068698,-0.6121712,0.14890534,-0.34184352,0.16536295,-0.553812,-0.32721642,-0.64398086,0.040362924,-0.21878153,-0.059969693,31010
0.13276596,-0.4152524,-0.10839101,0.010170922,0.33882803,-0.6745615,-0.2902895,0.27435157,-0.015536729,0.43095997,-0.37582228,-0.099734515,-0.035777256,-0.6781297,-0.33513206,0.41909432,10323
0.012632042,-0.24065234,0.31016007,-0.17360458,0.26716754,-0.58682877,-0.24205828,0.83417505,0.24456157,0.38331467,-0.21721607,0.019889414,0.1459615,-0.47169003,-0.45336813,0.7581928,30807
0.24459031,-0.29168496,-0.022478819,-0.20965587,-0.24317285,-0.32286578,-0.3345634,0.4939751,0.08672921,0.058067948,-0.3705107,-0.1782788,-0.46948653,-0.23448181,-0.07540199,0.46595472,32338
0.3531695,-0.17234395,-0.18152672,0.020458736,-0.04924789,-0.13772365,0.01761704,0.0081606135,-0.065956004,-0.05510492,-0.30371082,-0.23851833,-0.27683896,-0.2732823,-0.1513517,0.25922978,92027
0.25591242,-0.1307408,-0.30969515,0.05302856,-0.04847783,-0.25880268,-0.36383116,0.32503,0.114373565,0.24617824,-0.51521105,0.060605347,0.023902208,-0.29002216,-0.3150335,0.5328695,68179
0.50253844,-0.7105691,-0.15533742,-0.035411566,-0.044333637,-0.5298858,-0.64932466,0.032535493,-0.3384342,0.32280707,-0.17979418,-0.20875591,-0.3988773,-0.5690549,-0.60835344,0.07742631,50384
0.023597687,-0.35682094,0.0062742904,-0.08172943,-0.11546117,-0.22090447,-0.277862,0.54525167,0.038594265,0.105246946,-0.34079367,-0.080251455,-0.3214733,-0.10977042,-0.04774934,0.3059579,82995
-0.08325404,-0.393791,-0.23259372,0.28596163,0.32593912,-0.23399588,-0.4276412,0.12873556,0.13560888,0.42926234,-0.31209943,-0.1863651,-0.05417416,-0.025752306,-0.4836762,-0.1779017,68098
0.3258979,-0.10278008,-0.10501517,0.20505331,0.38656086,-0.3236969,-0.3066971,-0.15166292,0.11163249,0.33447373,-0.08580952,-0.20116727,0.044647068,-0.44240662,-0.4093413,0.2371707,81134
0.17145461,-0.0056977198,0.5329055,0.48820075,0.4452967,-1.2729595,-0.4222374,0.37339783,0.11179079,0.4107956,-0.05870886,-0.060346577,-0.14403574,-0.4253862,-0.6502864,-0.015173921,68316
-0.015818149,-0.24964878,-0.44183087,0.45567876,-0.18989545,-0.17069022,-0.7684821,0.44403315,0.078405455,0.264789,-0.059767745,-0.07951297,-0.1449243,0.16974314,-0.3225546,-0.17844263,86321
0.33262476,-0.4208439,-0.059051152,0.20779982,0.28559113,-0.48564768,-0.30163312,-0.10986213,-0.19224,0.342304,-0.4445576,-0.11080877,-0.069002494,-0.32228312,-0.49813658,0.35319543,32527
0.09237942,0.0145982485,-0.1413461,0.006017275,0.32120287,-0.18734494,-0.31956065,0.13813996,-0.05284307,0.36237827,0.06182401,-0.2968349,-0.17269504,-0.5418931,-0.28310674,0.16216306,55322
0.29903275,-0.4892081,-0.051492497,0.09536687,0.010824591,-0.35420448,-0.12208052,0.21327518,0.06252523,0.2987259,-0.5014307,-0.18449268,-0.2387933,-0.2429745,-0.26760343,0.11668192,91682
0.19690734,-0.34111154,0.2496824,0.09641884,-0.4098395,-0.6791567,-0.62966967,0.9302744,0.2744289,0.047747843,-0.7601621,-0.22165127,-0.4638279,-0.28067598,-0.16058819,0.32900435,81140
-0.07951635,-0.13621859,-0.21030593,0.030346915,0.100892775,-0.008784436,-0.22663318,0.073266685,0.25567806,0.5769859,-0.29796195,-0.36846286,-0.2698918,-0.19516341,-0.34251454,0.07392645,26869
0.16248623,-0.1976412,0.09787679,0.21663931,0.24412304,-0.4511878,-0.4473992,0.31826866,0.13212754,0.23039453,-0.12529492,-0.25353044,0.13633905,-0.08600323,-0.5590116,0.07195605,15671
-0.34245202,-0.48772353,0.17389324,-0.60467726,-0.0336895,-0.47589692,-0.37336475,0.99677134,-0.10395638,0.5488417,-0.26691505,-0.25069275,0.0073959753,0.22439645,-0.35601538,0.8309306,16811
0.06819783,-0.5628234,0.10019543,0.014914513,-0.0852873,-0.31464386,0.12695092,0.21048453,0.29780328,0.10025886,-0.6690426,-0.21648273,-0.33450133,-0.17556296,-0.13155305,0.024902945,69310
-0.023220241,-0.4346312,-0.14057562,-0.15321413,-0.06500077,-0.32022965,-0.5718144,0.35685697,-0.20211916,0.32619622,-0.27247772,-0.22361106,-0.2224226,-0.1853357,-0.03393893,0.27784526,58647
0.3666344,-0.37790802,-0.13776748,0.29497918,0.10963131,-0.33559424,-0.32995415,-0.014739826,-0.11307037,0.06373252,-0.30976188,0.031128258,-0.10336186,-0.012559712,-0.4388301,0.041416362,51467
0.39694652,-0.16637072,-0.01856099,0.10179713,0.38926792,-0.5094166,0.025762772,-0.26043788,0.084103465,0.14349718,-0.34076634,-0.1070356,-0.038780153,-0.5749145,-0.3621812,0.29200777,44788
0.0066651106,-0.47098264,-0.3579095,0.12487294,-0.073355146,-0.21651511,-0.292279,1.0714363,0.42048442,0.2894522,-0.5610119,0.17473947,0.46268773,-0.43733996,-0.5888933,0.7415161,47168
0.26736692,0.12343992,0.23396416,0.058557287,0.13129835,-0.5067645,-0.3742496,0.3667351,0.17863438,0.2599717,-0.20763193,-0.11875371,-0.20581073,-0.41114342,-0.28137448,0.52230537,98506
0.14436564,-0.59585017,-0.18100916,0.37938714,-0.15746614,-0.104232736,-0.30758947,0.47130087,0.2363549,-0.058256418,-0.6682203,-0.4314257,-0.3642349,-0.44203183,-0.18963085,0.08204381,13446
0.050118774,-0.4641168,-0.15110101,-0.1246981,0.08323078,-0.5634319,-0.30234697,0.27660424,-0.2736502,0.46775764,-0.23262088,-0.21060187,-0.12832674,-0.51373416,-0.30267328,0.07368115,81510
0.29751843,-0.14835477,0.68152636,0.580188,0.5290707,-1.2239376,-0.2559672,0.30817786,-0.2488384,0.69282556,0.217926,0.12214845,-0.29528567,-0.28855273,-1.1269174,0.3530299,14337
0.41457835,-0.04596327,-0.39901802,0.15839837,0.14794207,0.056764275,-0.2000021,-0.63444465,-0.074648656,0.31663427,0.072032556,-0.29267508,-0.11820373,-0.19026628,-0.6732105,0.05772282,76696
-0.098995924,-0.23426148,-0.37919247,0.057845727,0.054342166,0.25529182,-0.15398142,-0.12398311,0.31145826,0.40390298,-0.1954377,-0.39896405,-0.10932407,-0.12834436,0.016583748,-0.00016492605,60223
-0.06415939,-0.063747615,0.06305085,-0.0056936145,0.8020079,-0.48211986,-0.13102482,-0.207544,-0.14036915,0.4865065,-0.102280654,-0.4185164,-0.0764983,-0.061693452,-0.7485321,-0.097346395,89248
0.11260985,-0.5714647,-0.07381345,-0.18459056,-0.054985315,-0.17801034,-0.712115,0.35562867,-0.2962895,0.2219204,-0.30617648,-0.37075508,-0.4080767,-0.009209156,-0.40452617,0.09890029,48582
0.3125879,-0.27686676,-0.18825772,-0.1253887,-0.31297535,-0.24431297,-0.3133764,0.17027077,-0.039138407,0.068412974,-0.5010351,-0.2183305,-0.49644965,-0.2802607,-0.26087987,0.2937957,86907
0.090658784,-0.65727127,-0.3339766,0.24097979,0.030069962,0.07608479,-0.46090287,0.31831002,0.17349488,0.3310452,-0.4029655,-0.3771391,0.07980829,-0.08742669,-0.119685665,-0.018935025,45652
0.32795697,-0.28987134,-0.27868822,0.11131027,0.2072865,-0.09186441,-0.40297914,0.038891397,0.17873245,0.11820528,-0.31416675,-0.5038962,0.3063162,-0.24165054,-0.3962713,-0.018280238,87999
0.32192996,-0.2615031,-0.20843402,0.04484072,0.197546,-0.050824955,-0.4476268,-0.08681834,0.031769905,0.17791718,-0.2540401,-0.34052914,-0.031454265,-0.26045698,-0.30383676,0.1841911,39970
0.2194337,-0.20589313,0.0060951263,-0.18199933,-0.11712215,-0.63808686,-0.77141654,0.32915545,0.21518609,0.49699652,-0.46456218,-0.55393463,-0.017098457,-0.062212087,-0.32251745,-0.11385997,76265
-0.10688337,-0.081725,-0.014872491,0.043774083,0.71130985,-0.2517303,0.1501057,0.1782112,-0.123127595,0.3597501,-0.03717794,-0.3884275,-0.015076786,-0.4337956,-0.6001311,0.23042755,51237
0.4176705,-0.21125051,-0.43950284,-0.0068559945,0.15452898,-0.34189963,-0.08136723,-0.13038701,0.09116678,0.4097128,-0.28770718,-0.081549816,-0.06177947,-0.5723983,-0.98998415,1.0113761,90164
0.46882772,-0.5047882,-0.10529573,0.13664636,-0.07868992,-0.23915339,-0.25757748,-0.093008414,-0.060359336,0.12603228,-0.50396764,-0.19581267,-0.2020837,-0.33864,-0.50049675,0.071318865,61832
0.31764057,-0.26526737,-0.2975865,-0.08421774,0.12492247,-0.2579382,-0.24224241,0.15652098,0.31109038,0.13150811,-0.3611706,-0.11842543,0.10000367,-0.541357,-0.14544179,0.5256113,96336
0.18627743,-0.21009113,-0.20484884,0.15741906,-0.058077723,0.015520681,-0.42072102,0.07258601,0.11928407,0.16286348,-0.19935516,-0.19533178,-0.024455838,0.2184061,-0.5357466,-0.12518269,95068
0.20583387,-0.24771217,0.062916785,0.050546322,0.27416053,-0.3988508,-0.09279029,0.30112737,0.0794462,0.41685587,-0.28510788,-0.38593334,0.07219887,-0.4068761,-0.2650537,0.30174476,50717
0.07946569,-0.2488969,-0.58336926,0.34385455,-0.034472406,-0.5357056,-0.41919667,0.230493,0.4934611,0.5713429,-0.768279,-0.21594158,0.23941146,-0.8157401,-0.13165219,1.1448057,57001
0.01275973,-0.68101025,-0.22636904,0.008438725,-0.36391482,-0.3615041,-0.41599622,0.6448561,0.0009550196,0.058491368,-0.5531024,-0.16185528,-0.4550746,0.0644196,-0.3308225,-0.13646479,54009
0.08231877,-0.118668035,-0.19517268,0.20465848,0.16441996,-0.12801239,-0.27132627,-0.10035391,0.32344452,0.46357608,-0.037513964,-0.08910956,-0.095468596,-0.51854956,-0.42975208,0.21595494,73573
0.3685685,-0.25701982,-0.008054461,0.41488576,0.0976354,-0.30433607,-0.6568048,0.3355539,0.22937703,0.30776423,-0.49365902,-0.27228603,0.01614511,0.015713751,-0.5396379,0.35663253,23813
0.50633603,-0.20055908,-0.2465986,-0.08726971,-0.14389808,-0.7488482,-0.25347072,0.1177461,0.057275474,0.23283644,-0.7973048,-0.07654478,-0.4498822,-0.20800307,-0.55575526,0.83285916,82181
0.32806054,-0.35603642,-0.32799846,0.011566237,-0.11460847,-0.1035087,-0.39486107,0.021274567,-0.0111288745,0.28212386,-0.17381333,-0.33421624,0.21775912,-0.13842073,-0.37947363,-0.00710918,67736
0.023641855,-0.24614613,-0.3694486,0.13804862,-0.038756177,-0.18008807,-0.40437436,0.29152662,-0.2864838,0.43768698,-0.2935183,0.00925976,0.08370023,0.017647654,-0.5858633,0.38003242,60019
0.063463494,-0.4869287,-0.113588214,-0.07505745,0.13711551,-0.031357154,-0.2874923,0.36036736,0.18300134,0.31853837,-0.3376323,-0.46329713,-0.05643221,-0.076992944,-0.26114485,-0.04525183,26269
0.15831833,-0.57589054,-0.19000252,-0.038385257,-0.068627164,-0.24021912,-0.5651526,0.4311982,0.15917622,0.1991803,-0.48005298,-0.51066726,-0.024067223,0.09476563,-0.42217878,-0.10496229,17950
-0.047902346,-0.5852761,0.13216138,0.2802994,0.062999174,-0.42619964,-0.33862856,0.7235119,0.24455693,0.10888317,-0.2920735,-0.44351274,0.28527838,-0.08331974,-0.47592986,-0.12375781,88400
0.026857853,-0.49985987,-0.0077001043,-0.08880358,-0.2808941,-0.2742574,-0.5016587,0.77804005,0.3528173,0.35811782,-0.64319265,-0.26674056,-0.23354211,0.20182227,-0.21783295,0.065092206,94982
0.31593505,-0.5553168,-0.06894191,0.20138514,-0.036585823,-0.37870646,-0.26211828,0.2095376,-0.040934823,0.0035352577,-0.4705794,-0.12476744,-0.30506718,-0.13780612,-0.30598712,-0.12490648,69068
0.37033066,-0.1553735,0.14639929,0.16235675,-0.09870377,-0.6592251,-0.6980065,0.29074544,0.07445464,0.3378909,-0.2257431,-0.30557644,-0.34515032,-0.06505847,-0.31775975,0.06744397,74507
0.15821968,-0.26902968,-0.1542069,-0.03191153,0.0163593,-0.19465218,-0.14641513,0.08661224,0.22068939,0.23369133,-0.2814548,-0.3275664,-0.29199284,-0.061997697,-0.25569987,0.15766276,44617
0.14790969,-0.0012781275,0.06330985,-0.028046424,0.19160971,-0.57330114,-0.36940578,0.46727532,-0.041921593,0.40688786,-0.08980312,0.017048866,-0.16569458,-0.5520556,-0.37358016,0.5503506,68957
0.42929024,-0.4145459,-0.2673766,-0.15821114,-0.24501388,-0.37686494,-0.54243255,0.10033861,-0.1371185,0.06975849,-0.45997083,-0.3010407,-0.27702644,-0.26163635,-0.2978333,0.18063316,31109
0.023514152,-0.15709764,0.22133957,-0.20355082,-0.16192336,-0.6070254,-0.22746536,0.86064655,-0.020132575,0.14547715,-0.44468665,-0.18755826,-0.4677356,0.19259095,-0.19693124,0.34383088,40621
0.39993578,-0.250965,-0.03686887,-0.0068139588,-0.4495534,-0.40313357,-0.3871584,0.45137942,0.31177628,0.34138578,-0.75996006,-0.3360069,-0.115784034,-0.4658996,-0.31223705,0.5094451,16084
-0.03247434,-1.0052929,-0.05962558,-0.067368045,-0.5528003,-0.29242638,-0.4814808,0.68401325,0.14246772,0.20515187,-0.79504246,-0.06305292,-0.46279803,0.40590817,-0.37215766,-0.256478,55725
-0.023572624,-0.4739654,0.44869405,-0.44170657,-0.5123302,-0.28291416,0.011602104,1.0428221,0.39420825,0.068619594,-0.8291849,-0.38088825,-0.56581557,0.27646545,0.02127001,0.20859078,11154
0.06678876,-0.5925518,-0.31780177,0.15541068,-0.17286108,0.1878784,-0.41724193,0.42216587,0.19734651,0.09211228,-0.4516219,-0.30336148,-0.09914719,0.06940946,-0.13071851,-0.2908936,16398
0.4291803,-0.18843679,0.07533658,-0.0035582185,0.12482192,-0.28177541,-0.022202313,-0.3502187,-0.12561044,0.05693227,-0.09511453,-0.072757155,-0.59971285,0.14717773,-0.60692096,0.074016765,39719
0.22990413,-0.5504368,0.07265254,0.15134308,-0.43426293,-0.3093874,-0.2926029,0.6183283,0.13887449,0.17723902,-0.6193943,-0.30758584,-0.3397519,-0.3479992,0.0071868375,0.20911524,95596
-0.0003092885,-0.32613006,0.048257787,-0.1050975,-0.31626743,-0.33769795,-0.260888,0.5778544,-0.04735406,-0.0801806,-0.5479914,-0.33101624,-0.5673839,-0.05650726,-0.013016317,0.06237808,44791
0.5132499,-0.3205834,-0.35692465,0.12383876,-0.23598734,-0.5186272,-0.14935881,0.30434197,0.11870997,0.06906,-0.36626047,-0.09267286,-0.089828774,-0.49584273,-0.31866625,0.4760356,59749
0.10082342,-0.45730034,0.18955088,0.24543613,0.26603037,-0.72114617,-0.21001507,0.37915725,0.17316204,0.25588098,-0.24982275,-0.31773353,0.0016237348,-0.73952603,-0.4565118,0.16296905,83073
-0.005419284,-0.5184659,-0.15199226,0.009920075,-0.052761525,-0.27121758,-0.2026157,0.7546677,0.006857991,0.24612603,-0.47921282,-0.13492145,-0.26543435,-0.31002247,-0.1422102,0.3100112,91903
0.3886002,-0.21764673,-0.27068794,0.077244386,0.22278017,-0.14638188,-0.19923747,-0.23414168,0.060965627,0.27917543,-0.23516594,-0.40847546,-0.0996001,-0.34501085,-0.26089656,0.33104104,49112
0.2817386,-0.08192719,-0.18310918,-0.011992265,-0.18831824,-0.1956679,-0.53301555,-0.18426749,-0.20062356,0.21820448,-0.20028004,-0.27387196,-0.19018167,-0.39873987,-0.42882276,0.64339876,80907
0.23442537,-0.46658134,-0.2524629,0.04356257,-0.23863614,-0.13202229,-0.34710115,0.23071843,0.04935069,0.119476646,-0.5252602,-0.46335596,-0.2562027,-0.4010722,-0.21214598,-0.042775318,77834
0.2635337,-0.5125431,-0.10741805,-0.055017978,-0.009191915,-0.17714334,-0.3000636,0.4734921,0.5194367,0.45849964,-0.5434793,-0.42242515,-0.03608325,-0.27345815,-0.31214678,0.2630914,24636
0.12312684,-0.5334083,-0.18618938,0.17740417,-0.48270762,-0.04791841,-0.18586147,0.38254544,0.07521336,0.37761548,-0.6427656,-0.019051924,-0.32518253,-0.69010234,-0.25784144,0.26605716,59640
0.20240174,-0.32893658,0.11155836,0.20320395,-0.027354598,-0.60234964,-0.30554283,0.37936032,0.11277994,0.33840105,-0.33899495,0.06619917,-0.18546835,-0.06733653,-0.4178471,0.22607407,77495
0.23797852,-0.4169269,-0.16436419,0.078913696,-0.37139466,0.017108811,-0.33382165,0.35925332,-0.28316724,-0.0964608,-0.24057712,-0.25578296,-0.3174815,-0.42558208,-0.25582558,0.04448396,86510
0.5839621,-0.28282017,-0.21015476,-0.41140324,-0.33419675,-0.30633992,-0.58398306,0.08509898,0.12339431,0.29042792,-0.44307947,-0.41730565,0.057446785,-0.41013044,-0.5752293,0.5891741,61032
0.26395616,-0.48146802,-0.1287489,-0.18375528,-0.48274475,-0.5713134,-0.3277908,0.6031268,0.04452071,0.12869711,-0.6284578,-0.19866851,-0.34009236,-0.2856438,-0.3704031,0.26821578,10295
0.18012074,-0.8647497,-0.1873726,-0.08117003,-0.4504155,-0.17825994,-0.4519009,0.49182567,0.40105027,0.2480557,-0.9656025,-0.5871324,-0.3476177,-0.29602227,-0.6592332,0.013381377,24964
0.13689515,-0.25606677,-0.04979135,0.15753183,0.25471568,-0.35480505,-0.40418598,0.2993974,0.09940899,0.24345762,-0.21902806,-0.41305488,0.17773768,-0.32579926,-0.3717709,0.16467214,77798
-0.058213115,-0.40420276,0.12038473,-0.1675552,-0.015992627,-0.16658594,-0.10258682,0.253636,0.010361312,0.45110607,-0.39759454,-0.106113665,-0.5860586,-0.06258321,-0.08494462,0.34751078,99757
0.004856169,-0.30256483,-0.13308825,-0.07130352,0.136632,-0.1607413,-0.22944887,0.17800285,0.15586305,0.5115877,-0.35557744,-0.19407694,-0.32165766,-0.25964162,-0.24788317,0.0123979,38792
-0.42901856,-0.19861835,0.09924765,-0.36182767,-0.62658757,-0.14610696,-0.17116183,0.18990114,-0.36846367,0.3887967,-0.71954566,-0.51253986,-1.019058,-0.27946368,0.3690467,0.3331547,38814
0.18551756,-0.17527266,0.00032814592,0.12511793,0.28994787,-0.2744838,-0.23460157,0.37060243,0.22727214,0.18532766,-0.29624483,-0.19728504,0.113067016,-0.33854505,-0.308964,0.32698932,23688
0.12225326,-0.79199106,-0.33587217,0.33504984,-0.21186692,-0.04805129,-0.4386039,0.09336982,-0.32682878,0.11188528,-0.37200576,-0.13673835,-0.45366973,0.0037809908,-0.4969199,-0.21484399,62406
0.5428961,0.06293354,0.17790101,-0.12242269,-0.07156277,-0.5327712,-0.42025575,0.25992355,0.15350099,0.10841135,-0.46495974,-0.29249358,-0.30623394,-0.1272389,-0.2949698,0.6374344,92346
0.19257936,-0.3693498,-0.30539632,0.12055212,0.066476315,-0.08499784,-0.23026402,0.24931169,0.07136115,0.19500867,-0.36416027,-0.35615867,0.09530333,-0.43271536,-0.3212876,-0.015447333,56243
0.05500616,-0.2504663,-0.32751584,0.0039056912,-0.13916516,-0.0874969,-0.07250931,-0.037117645,-0.016766777,0.17681596,-0.2718134,-0.22098254,-0.44960847,-0.22243553,-0.16533369,0.0145982355,14088
-0.13307196,-0.21393521,-0.25475797,0.1302199,-0.06110421,-0.12923408,-0.52114147,0.34868357,0.2837817,0.34185597,-0.19663294,0.020052314,-0.15110864,-0.190801,-0.24467479,0.10516455,90346
0.04047972,-0.36306518,0.06173411,-0.081033215,0.21637683,-0.38860604,-0.026856977,-0.043651074,0.09500752,0.63611615,-0.36265078,-0.25345755,-0.34834844,-0.40576744,-0.17674297,0.31065512,20593
0.13267079,-0.11016628,-0.20941421,-0.13901114,-0.2975303,-0.11207518,-0.20525503,0.011716917,0.08649751,0.29176816,-0.3523435,-0.23459955,-0.4961642,0.018688858,-0.2919258,0.34191442,39010
0.2569644,-0.7155874,0.40280294,-0.31453684,-0.7563627,-0.45258984,-0.6730462,0.19265948,-0.27092996,0.05843547,-0.7685969,-0.79376733,-1.0789541,-0.75069875,0.26051044,0.6851529,46465
-0.09388682,-0.43949506,-0.3442169,-0.21714903,-0.07271622,-0.39855033,-0.71493423,0.5582306,-0.17692214,0.4831913,-0.108870864,0.025093004,0.040767763,-0.43285966,-0.2829271,0.4621378,22071
0.6564741,-0.40092814,-0.014110882,-0.10461387,0.421285,-0.66963613,-0.11848138,-0.5367553,0.12205899,0.18997878,-0.16685228,-0.16369542,-0.04125683,-0.8858186,-0.6659153,0.26027617,72070
0.1098679,-0.27131727,-0.18504451,-0.010089196,0.26385885,-0.22065455,-0.2913473,0.21404225,-0.00080024544,0.16454858,-0.15450633,-0.33818507,0.09320246,-0.20877042,-0.21741894,0.08785699,51236
-0.27236614,-0.8187426,-0.23982504,-0.40587223,-0.5209916,-0.51987606,-0.85974085,0.82442975,-0.33233228,0.6269995,-0.5384449,0.009460434,-0.28631508,-0.21278985,-0.29404017,0.6087293,38510
0.1601783,-0.3845201,-0.08416551,-0.10377081,-0.30681628,-0.559229,-0.3474415,0.6920006,0.14303117,0.06963831,-0.6512849,-0.07833003,-0.26034284,0.018835753,-0.22284327,0.18651937,98415
-0.085033625,-0.24875073,-0.16094011,0.05533157,0.06270197,0.15587959,0.097250566,0.4757666,0.06371498,0.06262935,-0.15647975,-0.034475986,-0.060164977,-0.07431875,-0.086878,0.0004830584,68890
0.20385,-0.45476717,-0.029617213,0.09069566,0.063725814,-0.5391237,-0.1609262,0.39587593,-0.2730686,0.40622473,-0.3886605,-0.17545643,-0.37254256,-0.70767623,-0.17169748,0.78712153,51728
0.20397061,-0.15077995,-0.36678255,-0.04668642,-0.2740197,-0.09389217,-0.34347957,-0.11130306,0.06526526,0.34204203,-0.1889567,-0.20940617,-0.33787203,-0.18949461,-0.208009,0.41968375,30473
-0.27210772,-0.6496881,0.10232301,-0.16659562,-0.36845627,0.47104332,0.22659975,0.22603941,-0.0253902,0.19515043,-0.5712643,-0.69132936,-0.7929824,-0.29683685,0.30454692,0.010978252,48701
0.51487756,-0.048863746,-0.3112562,0.3123641,-0.32641098,-0.04228665,-0.35752904,-0.05189754,0.12929408,0.07180647,-0.23028712,-0.38741326,-0.338799,-0.46739686,-0.26255137,0.5360462,25975
-0.08603081,-0.3003025,-0.14767571,0.035233047,0.36579728,-0.4877478,-0.16236672,0.48482597,0.02429457,0.6846528,-0.2708811,0.07386045,0.045814082,-0.81502444,-0.21210673,0.83625853,49610
0.13746062,-0.7434105,-0.21957764,0.22505862,-0.13137433,-0.19005315,-0.23770161,0.42337853,0.23414408,0.17220889,-0.609279,-0.31221583,-0.05940901,-0.15276545,-0.2642785,-0.11463682,75201
0.5169884,-0.38418305,0.10529755,-0.13348779,-0.37540817,-0.38145366,-0.13884477,0.2541679,0.28150526,0.19681428,-0.7320731,-0.21698876,-0.41491598,0.11648938,-0.55004853,0.4117925,57877
-0.0673224,-0.8197241,-0.34036985,0.17609721,-0.15207067,0.0023040585,-0.37474394,0.4236964,-0.06964681,0.16382886,-0.43538216,-0.2112664,-0.26952457,0.385472,-0.17957425,-0.37351912,29264
0.43033123,-0.27960068,0.07205093,0.009002753,0.39399898,-0.8431066,-0.10448364,0.09972483,0.07032459,0.67193854,-0.10745826,-0.054810703,-0.10723199,-0.8753458,-0.43225357,0.6703086,93394
-0.001090765,-0.5460591,-0.03278825,0.19878341,0.10554302,-0.28226277,-0.7476655,0.74212694,0.35726637,0.39929146,-0.4711668,-0.6469632,-0.1420784,0.044009954,-0.43322584,0.1435996,41916
0.29968697,-0.34705633,0.03937316,-0.009939745,0.29075903,-0.5470603,0.0076013803,0.20686589,0.16694318,0.45651805,-0.37230027,-0.542819,0.12164821,-0.63792086,-0.42809388,0.33057237,40690
0.37423706,-0.8478456,-0.22454792,-0.05239382,-0.78638494,-0.37981337,-0.20372084,0.15356757,0.0032573044,0.15892944,-0.8608217,-0.31867605,-0.6639483,-0.910055,-0.118647546,0.7903687,57781
0.048839614,-0.53197473,-0.03346967,-0.14271271,-0.26327455,-0.16499084,-0.2848162,0.26518738,0.15523492,0.10052282,-0.5586864,-0.2586948,-0.33092463,0.0015434921,-0.25772402,-0.07678838,87564
0.21785098,-0.24194595,0.123703495,0.17146955,0.35494852,-0.43088675,-0.45553464,0.34788138,0.14868286,0.23541568,-0.20899361,-0.20268203,0.08616583,-0.043683276,-0.43139067,0.3642871,43765
0.17769837,-0.70207375,-0.018336963,-0.052498996,-0.7680271,-0.22559497,-0.5578358,0.5467591,-0.0013691485,0.19933029,-0.75820327,-0.29131988,-0.6675048,-0.12511739,-0.19504634,0.19944265,54192
0.3471859,-0.1747054,-0.093801856,0.16256,0.17022568,-1.0190436,-0.5114314,0.28989393,0.122969694,0.49461156,-0.26950046,-0.09513989,0.41898546,-0.37440598,-0.5465851,0.09224772,54710
