uid,cluster
76921,9
76924,6
76926,3
76927,7
76929,4
76931,7
76936,6
76937,5
76938,9
76941,6
76942,3
76946,7
76947,7
76949,3
76953,6
76956,4
76962,7
76963,7
76969,4
76970,4
76971,4
76974,5
76975,4
76976,4
76977,7
76980,7
76987,6
76989,9
76990,7
76991,6
76992,7
76993,9
76995,2
76997,7
76999,0
77000,4
77001,7
77002,2
77003,5
77004,0
77010,4
77014,9
77015,2
77016,4
77017,5
77018,5
77020,9
77022,6
77025,3
77026,4
77027,0
77029,7
77030,0
77031,3
77032,7
77034,9
77039,0
77040,5
77043,5
77044,7
77046,4
77047,3
77048,3
77049,7
77050,7
77052,7
77056,4
77057,6
77060,4
77062,9
77063,9
77064,6
77068,5
77072,7
77073,4
77076,0
77077,6
77083,5
77086,9
77094,4
77096,5
77098,6
77099,6
77100,6
77101,7
77102,7
77104,6
77106,7
77108,2
77110,7
77123,3
77127,6
77128,5
77130,7
77131,5
77132,4
77134,0
77135,9
77137,6
77138,3
77140,7
77141,3
77142,6
77144,5
77146,2
77148,7
77149,7
77151,4
77153,7
77154,6
77161,9
77162,7
77164,5
77174,6
77175,7
77176,9
77178,9
77179,3
77180,9
77184,4
77185,4
77186,0
77193,7
77195,6
77196,7
77197,2
77199,0
77200,4
77201,0
77202,6
77204,7
77209,4
77210,0
77211,9
77212,4
77217,6
77218,6
77219,5
77220,3
77222,5
77223,3
77225,0
77226,5
77227,7
77229,7
77230,9
77233,0
77234,9
77240,0
77242,7
77243,4
77244,0
77247,0
77248,6
77249,7
77251,7
77253,7
77256,6
77259,9
77265,7
77267,7
77268,7
77273,2
77274,3
77277,4
77281,0
77283,5
77284,2
77290,0
77291,7
77292,2
77296,6
77303,6
77305,0
77307,3
77314,7
77325,7
77326,0
77328,3
77329,4
77330,6
77332,3
77335,8
77338,0
77339,4
77341,2
77349,5
77350,0
77353,0
77354,7
77360,4
77362,0
77363,6
77366,2
77368,4
77370,9
77372,7
77373,2
77374,0
77375,9
77376,4
77378,4
77380,7
77387,2
77392,7
77395,7
77397,2
77399,6
77400,4
77401,9
77403,7
77405,6
77408,6
77412,7
77413,4
77418,4
77419,4
77422,3
77427,7
77429,3
77430,4
77431,5
77432,7
77434,7
77447,4
77448,3
77454,7
77455,9
77461,8
77466,0
77473,7
77475,9
77477,6
77479,9
77480,4
77485,5
77486,5
77487,6
77488,7
77489,4
77490,6
77491,4
77492,7
77493,4
77495,0
77497,0
77498,6
77499,9
77508,6
77511,0
77512,2
77513,5
77515,9
77518,2
77520,9
77521,0
77523,7
77524,4
77527,5
77528,9
77530,6
77531,3
77532,5
77536,9
77538,7
77540,5
77544,7
77549,7
77553,0
77554,5
77556,3
77559,9
77565,2
77566,7
77571,4
77574,0
77575,4
77578,4
77582,7
77588,7
77589,9
77590,0
77595,5
77596,5
77599,4
77601,3
77606,3
77607,7
77614,5
77617,6
77618,6
77620,6
77622,0
77623,4
77630,7
77632,4
77634,5
77637,4
77644,6
77645,5
77648,2
77653,6
77656,7
77658,7
77660,2
77662,4
77663,7
77666,3
77671,9
77672,0
77676,0
77683,6
77685,6
77686,7
77688,4
77693,7
77697,9
77700,0
77701,0
77704,7
77705,0
77706,2
77709,4
77717,8
77721,2
77723,5
77726,7
77729,9
77730,3
77731,5
77732,6
77736,3
77737,5
77738,5
77742,7
77743,5
77744,0
77746,8
77750,5
77751,4
77754,9
77757,9
77758,6
77760,0
77761,9
77763,9
77765,8
77769,9
77771,9
77772,4
77773,4
77774,7
77776,0
77777,0
77780,6
77785,6
77786,0
77790,0
77792,6
77794,2
77798,6
77800,6
77801,4
77802,4
77805,9
77809,0
77810,7
77811,0
77813,3
77814,0
77816,4
77822,9
77828,4
77830,4
77831,3
77833,6
77834,9
77835,2
77840,4
77844,9
77846,3
77848,0
77851,0
77854,0
77859,7
77860,6
77861,9
77862,7
77864,7
77866,9
77870,3
77872,7
77873,6
77874,0
77877,9
77879,9
77884,3
77887,7
77888,5
77890,5
77898,4
77899,7
77907,6
77909,2
77910,4
77911,2
77915,9
77918,5
77919,9
77920,4
77921,9
77922,3
77926,4
77927,7
77929,7
77930,9
77931,4
77933,7
77934,5
77939,4
77941,0
77942,4
77943,9
77947,9
77950,3
77953,8
77960,9
77962,9
77968,8
77970,9
77972,7
77973,7
77976,7
77984,4
77992,7
77993,2
77998,5
77999,4
78000,5
78002,4
78003,2
78004,5
78005,9
78006,4
78007,6
78009,5
78012,4
78013,9
78014,9
78015,6
78016,0
78017,7
78022,6
78023,4
78025,9
78029,3
78036,4
78037,0
78039,7
78041,4
78042,5
78043,4
78044,6
78046,0
78048,2
78050,4
78051,4
78053,7
78055,5
78057,2
78058,5
78059,5
78060,3
78061,4
78062,9
78063,7
78064,4
78066,3
78067,9
78071,4
78072,7
78077,7
78082,4
78084,9
78085,5
78091,4
78092,9
78098,3
78100,5
78101,6
78105,6
78107,7
78108,4
78109,4
78110,9
78113,9
78114,0
78119,5
78120,3
78121,9
78123,4
78124,4
78125,4
78127,7
78128,0
78129,7
78133,0
78137,7
78139,5
78140,7
78141,5
78142,0
78146,9
78150,3
78152,2
78155,0
78160,4
78161,4
78162,4
78163,4
78167,2
78169,3
78170,7
78171,5
78175,4
78179,9
78180,7
78182,9
78183,3
78186,5
78190,5
78192,7
78194,4
78195,9
78202,5
78204,4
78210,0
78212,0
78214,9
78218,4
78220,4
78223,8
78224,9
78228,3
78229,9
78230,7
78231,5
78236,0
78238,2
78241,0
78245,3
78246,6
78251,9
78252,6
78253,4
78254,3
78257,2
78262,5
78263,8
78268,3
78269,7
78271,6
78275,5
78276,8
78278,5
78280,3
78281,0
78282,4
78287,9
78290,7
78291,4
78294,5
78297,4
78300,7
78301,9
78303,4
78305,5
78307,3
78314,6
78317,0
78318,7
78328,0
78329,4
78330,6
78332,3
78333,2
78335,9
78337,9
78338,3
78342,8
78346,9
78349,3
78351,4
78355,9
78362,6
78364,3
78365,7
78370,7
78372,5
78373,3
78375,0
78378,6
78381,5
78383,7
78386,4
78387,4
78389,4
78391,7
78392,3
78393,5
78395,9
78399,4
78400,8
78401,7
78402,3
78404,9
78405,4
78406,2
78409,9
78410,6
78414,7
78415,4
78417,5
78419,6
78420,3
78421,9
78423,7
78425,8
78426,7
78432,9
78435,3
78437,9
78438,4
78440,6
78441,6
78444,3
78445,5
78452,7
78453,3
78454,3
78457,4
78459,5
78461,4
78462,4
78463,9
78465,6
78467,9
78479,7
78482,6
78483,2
78484,7
78485,6
78486,0
78488,9
78489,7
78491,8
78493,3
78494,0
78496,7
78501,5
78503,5
78504,2
78507,6
78508,6
78509,7
78514,7
78516,4
78518,7
78520,9
78522,7
78523,0
78527,5
78528,4
78533,6
78534,5
78536,3
78537,2
78538,7
78540,4
78541,7
78542,6
78543,6
78545,2
78548,9
78549,6
78550,4
78551,6
78552,7
78554,0
78556,5
78557,5
78561,0
78562,9
78563,4
78565,6
78566,0
78567,4
78569,7
78570,5
78572,5
78573,7
78574,5
78575,6
78579,0
78581,5
78585,7
78586,9
78587,4
78589,3
78592,7
78594,5
78596,4
78597,6
78600,6
78608,5
78610,4
78613,7
78614,4
78615,3
78616,6
78618,5
78620,7
78621,5
78622,0
78628,3
78629,2
78631,4
78634,7
78635,8
78636,3
78637,6
78638,0
78639,4
78640,3
78642,0
78646,5
78647,0
78649,0
78651,0
78652,2
78655,4
78657,4
78658,4
78660,0
78662,4
78663,7
78664,6
78667,3
78672,7
78674,9
78677,9
78678,7
78679,9
78688,0
78696,6
78697,5
78699,3
78700,4
78704,5
78708,4
78709,3
78710,5
78712,0
78716,9
78723,4
78724,5
78725,7
78726,6
78730,9
78736,5
78738,9
78739,3
78740,4
78742,0
78743,6
78749,0
78755,5
78756,7
78761,4
78762,4
78763,3
78764,0
78765,4
78766,5
78768,7
78778,0
78781,0
78782,9
78788,9
78789,3
78790,6
78791,5
78792,7
78794,6
78796,3
78797,4
78801,7
78804,7
78806,6
78807,2
78808,3
78809,8
78813,4
78817,3
78821,0
78822,5
78823,7
78824,4
78825,7
78826,5
78830,4
78834,7
78838,0
78839,6
78844,5
78854,6
78858,4
78859,3
78862,0
78863,3
78864,9
78872,9
78874,7
78877,4
78882,3
78883,7
78885,5
78886,5
78888,2
78890,4
78891,9
78900,3
78901,7
78903,9
78907,4
78911,2
78913,6
78915,0
78919,9
78923,9
78924,0
78927,4
78928,4
78929,4
78937,6
78938,9
78939,4
78941,0
78942,7
78944,7
78946,4
78949,9
78952,6
78954,0
78957,4
78958,6
78961,9
78964,7
78965,7
78966,4
78967,0
78969,4
78971,7
78974,0
78976,9
78979,0
78980,2
78981,0
78982,0
78983,9
78984,7
78985,3
78989,9
78990,3
78991,6
78992,0
78994,0
78995,4
78997,7
79004,7
79005,0
79008,7
79010,2
79011,3
79012,9
79013,5
79014,3
79017,4
79018,4
79021,9
79025,6
79026,9
79027,3
79029,4
79030,2
79031,0
79032,3
79033,6
79034,3
79036,4
79040,6
79044,9
79045,6
79048,7
79054,9
79060,4
79061,6
79062,6
79063,0
79067,7
79068,7
79069,7
79071,7
79073,6
79075,6
79083,3
79085,7
79088,9
79090,7
79095,5
79098,0
79099,4
79102,3
79104,0
79105,4
79106,4
79112,9
79113,9
79115,7
79116,6
79120,4
79124,8
79125,3
79126,6
79127,4
79130,6
79135,7
79136,5
79137,6
79138,4
79142,9
79143,4
79144,7
79147,7
79149,7
79151,4
79153,3
79154,4
79155,0
79156,5
79158,9
79162,8
79164,4
79168,4
79176,9
79177,4
79178,0
79179,9
79181,4
79185,2
79189,0
79191,6
79193,4
79195,4
79198,6
79199,9
79200,7
79210,3
79215,0
79219,0
79221,5
79222,6
79223,4
79226,4
79228,4
79229,3
79230,7
79232,9
79234,7
79236,4
79237,3
79239,5
79241,4
79244,7
79251,5
79255,7
79256,4
79262,0
79266,9
79270,7
79273,2
79275,5
79276,6
79277,4
79282,6
79288,4
79291,6
79293,4
79294,4
79295,4
79297,5
79304,0
79307,7
79309,2
79311,4
79312,6
79314,7
79315,7
79316,9
79317,7
79319,6
79321,5
79323,8
79325,3
79326,4
79330,5
79331,9
79332,7
79334,0
79335,0
79337,5
79342,5
79347,3
79348,7
79349,7
79352,4
79354,5
79356,3
79357,7
79359,5
79362,6
79364,4
79365,6
79367,0
79369,7
79370,7
79371,0
79372,6
79379,5
79382,3
79383,7
79384,9
79387,5
79389,9
79395,9
79397,5
79398,7
79404,4
79405,5
79406,0
79408,5
79411,6
79412,4
79415,5
79416,7
79422,6
79423,4
79424,0
79425,5
79426,0
79430,2
79431,3
79435,7
79437,9
79439,3
79441,2
79447,4
79454,8
79455,8
79457,2
79458,5
79459,5
79461,9
79462,4
79464,6
79467,5
79469,3
79470,5
79472,9
79474,0
79480,6
79481,9
79485,0
79488,0
79489,4
79491,4
79494,7
79499,9
79500,3
79501,9
79502,3
79503,4
79505,8
79509,0
79510,3
79513,0
79514,4
79520,9
79523,3
79528,7
79533,9
79534,5
79536,0
79538,0
79540,4
79542,9
79543,4
79545,4
79546,3
79547,9
79548,7
79551,8
79552,5
79555,0
79556,9
79557,2
79559,9
79564,5
79565,7
79566,9
79568,3
79570,8
79573,5
79579,5
79581,7
79582,4
79583,3
79589,7
79592,3
79598,5
79600,4
79601,9
79602,6
79604,9
79606,7
79607,0
79608,9
79611,0
79612,7
79613,6
79616,7
79618,9
79620,7
79623,5
79629,7
79630,4
79631,0
79632,5
79633,4
79636,4
79637,4
79643,9
79644,7
79646,0
79647,9
79652,7
79655,4
79656,0
79657,4
79660,4
79662,9
79663,6
79664,5
79665,3
79666,9
79667,4
79670,4
79673,4
79675,9
79677,0
79679,0
79682,7
79683,6
79689,5
79692,3
79697,9
79699,0
79701,7
79703,3
79704,7
79705,7
79707,9
79709,4
79710,2
79712,7
79716,4
79717,7
79719,7
79720,2
79727,6
79729,0
79732,0
79734,7
79735,6
79739,9
79740,7
79741,2
79742,7
79743,6
79748,2
79750,3
79753,3
79755,9
79756,5
79757,5
79758,2
79759,4
79764,2
79766,4
79775,3
79777,6
79780,5
79781,7
79784,7
79787,7
79788,6
79790,9
79792,2
79794,7
79796,6
79797,2
79798,6
79800,7
79804,7
79809,2
79811,3
79813,0
79816,5
79817,6
79820,2
79822,4
79823,9
79827,4
79829,6
79832,5
79834,6
79840,9
79841,0
79842,7
79844,7
79848,3
79849,7
79859,3
79860,7
79861,0
79864,2
79865,0
79869,7
79870,9
79872,7
79873,0
79877,4
79880,6
79882,0
79884,0
79885,5
79887,0
79888,9
79890,5
79892,4
79894,7
79895,5
79897,7
79899,5
79901,0
79907,7
79912,3
79914,0
79915,7
79916,0
79917,0
79921,2
79927,7
79931,6
79933,0
79935,0
79936,7
79938,2
79942,2
79944,3
79945,2
79946,4
79948,3
79950,4
79953,9
79960,0
79964,6
79966,4
79973,0
79975,9
79976,7
79977,0
79982,7
79987,9
79989,3
79994,6
79997,0
79999,6
80001,4
80002,5
80003,7
80005,6
80006,7
80007,6
80010,5
80011,9
80015,4
80016,0
80023,5
80029,7
80033,7
80034,6
80036,5
80037,9
80049,9
80054,7
80056,3
80059,7
80062,7
80066,2
80070,6
80073,9
80075,5
80079,5
80082,4
80084,7
80086,7
80090,5
80094,6
80095,2
80103,9
80105,2
80106,9
80107,7
80108,3
80115,0
80116,7
80117,0
80118,9
80124,4
80126,7
80128,6
80136,9
80137,4
80138,9
80139,4
80140,8
80141,0
80144,8
80146,9
80147,7
80149,9
80150,6
80151,7
80155,6
80156,9
80157,7
80158,6
80159,0
80164,4
80165,6
80166,7
80169,3
80174,0
80176,3
80177,2
80178,4
80180,7
80181,5
80183,0
80195,0
80196,7
80208,4
80209,0
80212,9
80213,2
80214,6
80216,7
80217,0
80223,7
80224,9
80225,2
80226,9
80230,5
80237,9
80238,3
80240,0
80245,2
80250,0
80251,0
80252,7
80253,5
80254,9
80257,7
80259,9
80260,0
80261,0
80262,3
80264,3
80265,7
80267,7
80272,0
80274,4
80275,7
80276,6
80277,7
80278,7
80279,3
80280,9
80281,6
80282,7
80284,6
80285,9
80287,8
80288,0
80294,6
80296,2
80297,3
80298,7
80299,4
80300,4
80301,0
80302,0
80307,3
80308,5
80312,3
80314,9
80315,9
80317,9
80319,3
80322,4
80327,4
80328,0
80336,7
80341,7
80343,3
80346,7
80347,4
80348,3
80349,0
80350,4
80353,0
80355,0
80358,4
80359,9
80362,4
80365,5
80368,7
80369,3
80370,0
80371,7
80372,9
80373,6
80381,5
80384,4
80387,4
80388,6
80395,8
80396,3
80397,7
80398,9
80399,9
80401,4
80403,0
80405,5
80407,6
80415,4
80416,7
80418,0
80422,9
80424,4
80425,0
80435,4
80436,3
80437,7
80439,0
80440,4
80443,0
80445,7
80446,9
80450,7
80454,9
80455,4
80458,5
80460,4
80462,9
80465,5
80468,3
80470,6
80471,3
80472,6
80473,7
80477,7
80479,8
80481,7
80483,6
80484,5
80489,2
80498,3
80500,4
80502,7
80503,3
80504,6
80505,9
80516,0
80520,7
80522,8
80524,5
80527,3
80528,0
80530,0
80534,3
80535,4
80541,0
80544,0
80545,2
80546,0
80549,3
80550,4
80552,4
80555,6
80556,0
80561,0
80563,7
80564,2
80566,4
80567,4
80571,5
80573,3
80580,6
80582,5
80584,4
80589,7
80600,7
80604,9
80606,8
80607,2
80608,5
80611,7
80613,0
80614,6
80615,4
80618,5
80621,6
80622,4
80626,9
80628,2
80635,9
80636,9
80637,0
80638,5
80642,4
80644,3
80650,9
80652,7
80653,9
80659,5
80660,3
80661,0
80666,6
80670,9
80671,9
80672,0
80673,2
80675,7
80676,0
80677,4
80681,7
80682,2
80689,4
80692,6
80693,0
80697,6
80698,4
80700,0
80703,0
80704,0
80706,2
80708,2
80709,6
80712,0
80713,6
80715,5
80720,6
80722,4
80724,7
80725,0
80728,6
80730,4
80731,6
80732,9
80733,9
80734,4
80735,0
80736,3
80737,9
80738,4
80741,7
80742,2
80743,4
80745,3
80746,3
80747,2
80748,2
80749,4
80754,6
80755,0
80757,3
80758,9
80761,2
80762,6
80763,9
80773,4
80776,8
80778,2
80781,3
80787,7
80791,9
80796,0
80798,5
80800,9
80801,7
80802,4
80805,9
80808,4
80809,3
80810,4
80811,5
80813,6
80816,2
80817,8
80818,4
80820,6
80822,6
80823,9
80826,0
80827,4
80829,6
80834,4
80836,7
80839,2
80840,7
80844,6
80845,5
80846,0
80849,0
80850,4
80857,7
80858,9
80861,4
80863,7
80868,6
80872,5
80874,9
80876,7
80877,3
80881,7
80882,4
80884,7
80887,6
80888,0
80889,4
80891,2
80893,9
80896,5
80900,7
80901,4
80903,2
80906,4
80907,9
80908,7
80909,6
80911,0
80913,4
80915,9
80918,5
80919,8
80920,4
80923,3
80924,4
80927,6
80928,8
80929,7
80930,0
80932,7
80933,9
80936,7
80937,4
80941,6
80944,9
80946,7
80950,3
80953,3
80955,3
80958,6
80962,6
80963,4
80964,0
80965,6
80967,2
80970,5
80973,9
80974,5
80976,6
80980,7
80982,7
80983,4
80986,2
80988,4
80989,9
80993,2
80995,7
80996,4
80998,0
81005,2
81008,5
81009,4
81012,4
81015,0
81016,3
81021,6
81024,9
81026,4
81027,5
81029,4
81030,7
81032,6
81034,7
81037,6
81038,5
81039,3
81040,9
81044,0
81047,2
81049,9
81050,8
81052,7
81053,4
81057,0
81058,3
81063,6
81064,3
81068,0
81069,4
81070,5
81071,9
81072,0
81073,4
81076,6
81079,4
81080,0
81086,6
81089,3
81095,4
81096,3
81097,0
81098,5
81099,6
81100,4
81102,6
81103,6
81105,7
81106,7
81107,4
81109,6
81110,6
81111,5
81113,9
81114,3
81115,4
81120,9
81122,7
81123,5
81124,6
81125,2
81130,3
81131,6
81133,2
81134,7
81137,5
81140,6
81141,7
81142,0
81143,9
81145,9
81146,0
81149,3
81151,5
81162,0
81163,3
81164,6
81166,9
81167,4
81169,4
81171,0
81174,4
81176,6
81181,7
81182,9
81184,4
81188,6
81191,9
81193,5
81194,0
81195,9
81197,4
81198,4
81201,9
81202,4
81204,9
81205,4
81209,3
81214,4
81219,2
81220,5
81221,9
81222,7
81223,4
81224,7
81227,9
81231,5
81233,9
81235,9
81238,0
81239,7
81242,0
81245,7
81247,9
81249,7
81251,4
81252,4
81253,4
81254,9
81259,6
81261,8
81262,9
81264,4
81266,0
81268,3
81269,0
81271,6
81273,9
81275,2
81276,0
81280,6
81283,6
81286,7
81290,6
81293,7
81296,5
81298,4
81300,9
81302,9
81304,7
81307,6
81311,7
81313,9
81316,7
81317,0
81320,7
81321,4
81323,3
81331,3
81335,4
81336,4
81339,9
81340,7
81341,7
81342,0
81345,7
81346,7
81351,3
81352,7
81353,0
81357,9
81361,4
81364,7
81366,4
81367,9
81369,9
81370,5
81371,7
81374,4
81378,0
81380,7
81381,7
81383,4
81389,0
81390,2
81391,9
81394,9
81395,4
81396,8
81398,6
81399,7
81400,5
81402,7
81403,8
81406,4
81408,6
81409,9
81412,5
81415,3
81418,3
81420,2
81422,0
81424,0
81429,9
81432,4
81434,6
81438,3
81439,4
81440,7
81443,6
81445,8
81449,7
81450,6
81451,6
81452,4
81453,7
81454,6
81456,9
81457,5
81460,5
81462,3
81464,9
81470,4
81475,4
81477,0
81478,5
81479,7
81481,7
81487,4
81488,9
81491,6
81495,2
81496,7
81498,4
81503,4
81504,0
81507,7
81508,4
81510,9
81514,0
81515,0
81516,0
81518,7
81525,7
81527,2
81529,5
81539,3
81542,7
81546,2
81550,8
81551,4
81553,4
81556,0
81559,6
81561,6
81564,5
81565,0
81566,0
81567,7
81568,0
81579,7
81580,6
81581,5
81582,8
81584,4
81585,9
81587,5
81589,3
81592,4
81593,5
81595,4
81597,7
81598,7
81599,5
81600,4
81601,3
81603,9
81606,6
81608,9
81611,3
81613,9
81614,0
81619,4
81620,7
81625,4
81627,7
81628,6
81630,2
81631,6
81632,5
81636,9
81637,4
81638,7
81640,7
81644,4
81646,3
81650,3
81654,7
81656,0
81657,0
81659,4
81660,6
81661,5
81662,3
81663,9
81664,4
81665,5
81666,9
81668,4
81669,7
81671,0
81672,4
81673,3
81674,6
81676,3
81681,2
81684,9
81687,4
81691,9
81693,6
81700,4
81701,0
81702,7
81704,7
81705,4
81706,7
81708,0
81710,9
81711,7
81715,0
81717,8
81720,6
81721,9
81730,0
81733,7
81735,4
81737,7
81738,6
81740,3
81742,0
81746,9
81750,4
81752,6
81754,3
81755,9
81757,0
81759,7
81760,5
81761,0
81764,9
81767,5
81768,7
81769,9
81780,9
81781,5
81782,7
81787,0
81788,9
81790,5
81791,7
81793,2
81794,7
81797,6
81798,4
81799,4
81801,9
81804,5
81808,9
81810,5
81811,5
81814,0
81816,5
81817,5
81818,9
81822,0
81825,4
81827,0
81828,6
81829,0
81830,4
81836,4
81837,3
81840,7
81841,4
81843,0
81844,2
81851,9
81852,7
81855,4
81860,7
81861,3
81862,7
81864,9
81866,4
81867,4
81870,6
81872,2
81874,4
81876,5
81878,7
81879,4
81881,0
81886,0
81888,3
81890,6
81892,3
81896,5
81898,3
81899,2
81900,4
81901,3
81902,7
81903,9
81904,0
81911,4
81912,9
81921,7
81922,0
81924,9
81925,2
81928,7
81930,4
81935,0
81938,7
81945,9
81948,6
81950,4
81952,9
81953,7
81955,9
81956,0
81957,4
81959,9
81960,7
81961,9
81962,0
81963,3
81964,5
81967,0
81968,0
81970,9
81971,4
81972,9
81991,7
81995,6
82001,4
82003,7
82011,2
82016,9
82017,4
82019,5
82021,8
82023,6
82025,6
82026,9
82027,6
82028,4
82029,3
82030,4
82032,5
82039,3
82041,0
82044,9
82047,3
82051,9
82053,4
82054,9
82058,4
82059,5
82060,9
82064,7
82065,9
82066,7
82067,9
82068,7
82071,7
82072,4
82076,5
82085,0
82088,7
82091,5
82092,5
82094,0
82096,3
82097,7
82103,0
82106,6
82110,0
82113,6
82118,7
82120,6
82121,6
82125,0
82129,7
82131,7
82133,4
82137,9
82138,2
82139,6
82140,3
82141,0
82145,3
82147,8
82149,0
82150,4
82151,5
82152,9
82156,7
82160,2
82161,4
82163,3
82164,3
82165,5
82170,4
82171,5
82173,9
82174,8
82176,6
82180,0
82181,7
82184,0
82186,6
82187,5
82188,9
82189,3
82192,7
82193,0
82199,6
82203,5
82207,4
82208,3
82210,9
82211,9
82215,5
82217,9
82220,4
82221,0
82224,7
82228,0
82230,4
82234,4
82235,5
82236,0
82245,6
82248,9
82249,0
82250,5
82251,7
82256,9
82257,2
82262,6
82263,7
82264,0
82268,8
82269,7
82271,9
82273,4
82275,2
82276,2
82277,9
82278,3
82282,7
82283,6
82285,6
82291,9
82292,4
82293,6
82295,4
82296,0
82297,2
82300,6
82301,7
82304,6
82310,0
82312,3
82313,6
82318,9
82319,2
82321,0
82324,7
82325,9
82326,6
82330,9
82331,8
82335,3
82336,7
82340,9
82341,2
82342,8
82343,3
82345,5
82347,6
82349,0
82353,4
82359,3
82360,7
82364,7
82365,2
82367,5
82370,9
82371,3
82372,2
82376,5
82378,3
82380,7
82381,4
82382,6
82383,7
82384,4
82385,4
82387,7
82389,0
82396,7
82399,7
82406,4
82407,0
82411,7
82412,0
82416,5
82423,4
82424,9
82429,2
82431,0
82432,7
82434,9
82435,7
82437,9
82441,7
82442,7
82443,9
82444,7
82445,3
82446,6
82450,0
82451,0
82454,0
82455,2
82458,5
82459,3
82463,5
82470,4
82473,5
82475,7
82476,4
82479,4
82480,9
82481,0
82482,4
82483,4
82485,4
82486,2
82487,7
82488,0
82490,0
82493,0
82496,7
82500,7
82505,5
82506,9
82508,3
82509,6
82513,9
82514,7
82519,0
82524,8
82526,3
82527,3
82528,9
82529,3
82530,5
82532,3
82536,2
82537,0
82539,6
82542,7
82543,3
82546,6
82549,9
82554,7
82555,4
82556,0
82558,2
82560,2
82564,3
82568,4
82570,7
82578,9
82579,7
82581,0
82582,4
82584,4
82586,3
82589,5
82593,0
82596,2
82602,9
82605,7
82606,0
82609,9
82610,0
82612,0
82614,4
82619,3
82622,4
82624,6
82626,7
82628,2
82631,9
82632,3
82636,4
82637,5
82641,6
82642,3
82643,8
82645,6
82646,5
82647,3
82649,0
82650,9
82653,7
82655,9
82658,7
82662,3
82664,9
82665,7
82667,9
82668,0
82671,5
82674,0
82676,0
82677,8
82678,0
82680,7
82686,4
82688,4
82689,7
82693,6
82695,4
82696,9
82698,7
82699,7
82700,5
82706,0
82711,9
82714,9
82718,3
82719,9
82721,4
82724,5
82732,4
82733,0
82734,0
82736,4
82744,4
82748,9
82751,7
82759,6
82760,6
82761,2
82763,8
82765,6
82767,9
82769,4
82771,7
82787,4
82791,6
82792,7
82803,3
82804,7
82806,7
82813,9
82814,7
82815,0
82818,2
82819,6
82820,3
82822,0
82824,9
82825,3
82826,7
82829,0
82830,7
82834,8
82835,4
82836,0
82842,3
82843,0
82844,5
82846,7
82850,9
82852,4
82853,2
82854,2
82857,0
82859,5
82862,4
82864,4
82865,3
82877,4
82879,9
82882,6
82889,6
82893,6
82895,3
82898,0
82899,2
82900,4
82905,6
82907,4
82910,6
82912,5
82913,4
82915,4
82916,4
82917,9
82921,7
82922,9
82923,2
82924,4
82926,7
82927,5
82929,5
82933,6
82934,0
82935,7
82938,9
82939,4
82940,6
82944,6
82946,7
82947,6
82948,0
82952,9
82955,9
82957,0
82958,0
82960,3
82962,0
82965,5
82967,0
82970,6
82973,3
82977,5
82978,9
82979,6
82981,9
82987,9
82989,3
82990,7
82995,9
82996,8
82998,0
83002,2
83005,3
83006,7
83008,2
83009,6
83010,4
83013,4
83014,6
83015,3
83018,0
83019,5
83020,5
83021,0
83027,9
83031,5
83032,3
83033,9
83035,7
83037,7
83041,9
83042,3
83044,7
83045,7
83046,7
83049,0
83050,0
83051,4
83055,9
83064,5
83066,7
83068,6
83073,9
83075,9
83077,7
83081,7
83082,7
83083,0
83085,6
83086,0
83087,6
83088,6
83089,4
83091,9
83092,3
83095,4
83096,0
83097,4
83098,7
83102,9
83105,4
83106,0
83107,2
83110,2
83115,6
83118,4
83119,5
83121,4
83125,7
83129,0
83130,9
83131,4
83133,6
83136,0
83138,0
83141,2
83144,4
83145,3
83146,5
83147,6
83151,0
83154,5
83156,3
83160,4
83163,9
83170,9
83171,6
83175,7
83176,7
83179,7
83180,7
83182,7
83186,3
83188,6
83192,3
83194,5
83195,7
83197,6
83203,5
83204,7
83205,9
83206,2
83207,3
83211,6
83212,4
83213,7
83214,7
83215,0
83217,4
83218,5
83223,7
83226,4
83227,3
83231,4
83235,3
83236,0
83237,6
83240,0
83243,2
83244,5
83245,5
83247,3
83249,0
83250,4
83253,0
83255,9
83256,9
83269,7
83275,3
83276,6
83278,7
83279,8
83280,6
83283,3
83284,5
83285,8
83287,4
83289,0
83292,2
83293,4
83296,6
83299,3
83303,0
83304,7
83306,6
83310,4
83311,6
83312,4
83315,9
83317,5
83322,7
83323,7
83325,5
83327,7
83328,9
83329,7
83330,0
83333,4
83334,9
83335,7
83336,6
83338,3
83342,0
83348,9
83350,3
83354,2
83355,6
83358,9
83359,4
83360,0
83361,3
83363,7
83365,2
83367,7
83368,3
83370,8
83371,9
83377,3
83380,7
83382,2
83385,2
83388,7
83389,5
83392,9
83394,9
83395,0
83399,7
83405,4
83406,0
83407,0
83409,6
83412,6
83413,5
83415,3
83416,0
83418,8
83419,5
83420,0
83421,4
83425,7
83426,7
83428,7
83429,4
83430,2
83433,9
83435,0
83436,5
83437,3
83439,3
83442,9
83443,6
83444,0
83446,4
83447,5
83449,0
83450,4
83461,3
83462,3
83464,6
83465,0
83466,6
83467,9
83470,2
83472,3
83475,6
83478,9
83480,3
83482,5
83483,4
83484,4
83485,7
83487,0
83490,4
83491,7
83494,6
83496,3
83497,4
83500,4
83503,4
83504,6
83507,4
83510,0
83513,7
83515,0
83519,3
83522,4
83524,0
83526,4
83533,3
83540,5
83546,7
83547,7
83555,3
