1188	9242
1189	4978
1190	4694 4784 5676
1191	2265 2550 8115
1192	5516
1193	1405 3380 5966
1195	9457
1196	9993
1198	2139 2444 6719 7599
1199	2959 5092 8838
1200	6492
1202	2548 9706
1203	2117 2548 7404
1204	1922 1955 2919 2959 4042 4289 5351 6208 7057 7316 7657 7973 8968 8986
1205	2844 4970 6356 6402 7057 7973 8354 8560 8614
1206	1264 2548 3267 4393 7936 7973 9569 9610 9973
1208	1974 2117 2362 2548 2898 2919 3855 6356 7057 7868 9290 9476
1209	6757 7973
1210	4772 5278 9579
1211	2326 7997
1213	8491
1214	3396 4772
1215	3364 8080
1216	3364 5488
1219	3364 6498
1220	3539 5068 5860 5966
1221	3364 9282
1222	3364
1223	3396 5966 6498
1224	3854
1225	5966 6498
1226	8908
1227	9166
1228	7316
1230	5756
1232	2942
1233	2468
1234	9166
1235	1829
1236	6561 6972
1237	6044
1238	1164
1239	6887
1241	1243 6247 6887 6920 9839
1242	5017 6887
1243	6887
1244	3746 6887 9839
1245	6887
1246	4801 5798
1247	4801 5798
1248	4801 5231 5798
1250	5798
1251	5798
1252	7917
1253	4525 6585
1254	4762
1255	1731 4525
1258	1063 1134 2550 3507 4359 9194
1259	4801
1261	4762
1262	4762
1264	4359
1265	6585 6887
1266	9462
1267	1265 1710
1268	2272
1269	4762 8847
1270	6875
1271	4724 5391 7421
1272	1265
1273	5966 7195
1274	7638
1275	2332 4446
1276	3676
1277	4035 4490 4633 8589 8795 9642
1279	1317
1280	6823
1281	7180
1282	1060
1283	1060 2688 4590
1285	1060 1249 1379 6862
1286	1060 1710
1287	5206 8310 9232
1288	4717
1289	8364
1290	9232
1291	2089 6248 9210
1293	7001
1294	6218 8310
1296	1230
1297	5347 6686
1299	1420 2563 2830 4075 4792 6572
1300	2830 6572 7356
1302	1230 1473 2830 4075 6421
1303	3210 3530 5966 9753 9779
1304	2830 4765 7544
1305	1512
1306	4019 4153 6225 8284 8908
1307	2550 6823
1308	2674 2723 7844
1309	8650
1310	6421 9305
1311	1379 1413 5890 7819 7848 8952
1314	1372 1634 2029 2203 2466 2890 3117 3212 6969 7543 7715 7828 7855 8447 8667 8719 8746 8795
1315	2892 3326 5520
1316	2115 3746 4266 5890 9305
1317	1230 1473 2830 3214 3220 3545 4903 5242 5323 5921 6405 7395 7733
1318	3214 8908
1320	9392
1321	1515 1912 3763 4558 5446 7047 7077 8738
1322	1715 3970
1324	2381 3545 9381
1325	6421
